HHID,Home_pcode,home_ID,homeX,homeY,DwellingType,dis_to_subway,dis_to_CBD,POI,dis_to_wetlands,aveIncome,area,tot_price,unit_price,HP_ID,Ethnic,hhsize,Age,Citizen,Gender,Employ,Occup,Industry,Income_cat,income,Work_pcode,work_ID,commute_dis,car_avail,bike_avail,choice,total_trip_time,distance,car_cost,car_time,pt_time,pt_cost,bike_time,bike_cost,walk_time,walk_cost,min_income,max_income,tax_rate,cum_tax,income_after_tax
541315CR1,541315,3379,103.8890172,1.391941703,HDB 5-room,451.4833436,12432,17,6985.54178476,64829.4448914,117.53,1119551.60333333,9525.66666666667,541315CR1_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Information and Communications,Refused,28.125,138628.0,3379,20.5691,1.0,0.0,1,0.5666666666666667,20569.1,10.93100742857143,0.5666666666666667,1.2999792166666668,1.8713491251899999,2.1854779244076195,0.0,4.64313769751693,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
541317AR1,541317,3380,103.8878422,1.394044359,HDB 5-room,380.8062638,12614,23,6912.53473095,64829.4448914,117.53,1138356.40333333,9685.66666666667,541317AR1_2,Chinese,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Information and Communications,Refused,28.125,39594.0,3380,16.5693,1.0,0.0,2,1.4166666666666667,16569.3,8.805399428571429,0.3682066666666666,1.4166666666666667,1.7399092975099997,1.7604970257759052,0.0,3.7402483069977426,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
541317CR1,541317,3381,103.8878422,1.394044359,HDB 5-room,380.8062638,12614,23,6912.53473095,64829.4448914,117.53,1138356.40333333,9685.66666666667,541317CR1_3,Chinese,3,35-54 yrs,Permanent Resident,Male,Employed Full-time,Service & sales worker,Information and Communications,$4000-$4999,28.125,609921.0,3381,25.9629,1.0,0.0,1,0.75,25962.9,13.797426857142858,0.75,1.584352338888889,1.9979308235899997,2.7585720718749287,0.0,5.860699774266366,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
541317DR1,541317,3382,103.8878422,1.394044359,HDB 5-room,380.8062638,12614,23,6912.53473095,64829.4448914,117.53,1138356.40333333,9685.66666666667,541317DR1_4,Chinese,5,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Production craftsman & related worker,Manufacturing,$1500-$1999,10.9375,575741.0,3382,10.7567,0.0,0.0,2,0.8,10756.7,5.716417714285714,0.2390377777777778,0.8,1.49186240511,1.1429051533356076,0.0,2.428148984198646,0.0,1666.6666666666667,2500.0,0.02,0.0,1748.3333333333333
541319AR8,541319,3383,103.8900397,1.390616173,HDB 4-room,434.9631254,12329,28,7067.14829785,64829.4448914,94.93,904271.536666667,9525.66666666667,541319AR8_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Plant & machine operator & assembler,Transport and Storage,Refused,28.125,738733.0,3383,19.4925,1.0,1.0,1,0.43333333333333335,19492.5,10.35887142857143,0.43333333333333335,1.2432184722222224,1.8391174437499997,2.071088596074477,0.0,4.400112866817156,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
541321CR1,541321,3384,103.8920313,1.390006386,HDB 4-room,391.5142252,12339,123,7272.55562339,64829.4448914,94.93,904271.536666667,9525.66666666667,541321CR1_4,Chinese,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Information and Communications,Refused,28.125,68902.0,3384,18.2132,1.0,0.0,2,1.2666666666666666,18213.2,9.679014857142858,0.4047377777777778,1.2666666666666666,1.79780334576,1.9351622838539781,0.0,4.111331828442438,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
541321DR1,541321,3385,103.8920313,1.390006386,HDB 4-room,391.5142252,12339,123,7272.55562339,64829.4448914,94.93,904271.536666667,9525.66666666667,541321DR1_1,Chinese,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,Information and Communications,$4000-$4999,28.125,555963.0,3385,5.6479,0.0,1.0,2,1.25,5647.9,3.0014554285714286,0.1255088888888889,1.25,1.21805422559,0.6000924089659633,0.0,1.274920993227991,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
541325AR8,541325,3386,103.890922,1.393732184,HDB 5-room,421.5217084,12687,102,7236.63754465,64829.4448914,117.53,1138356.40333333,9685.66666666667,541325AR8_3,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Armed forces,"Community, Social and Personal Services (e.g. public adminis",Refused,28.125,88762.0,3386,19.207,0.0,0.0,2,0.6833333333333333,19207.0,10.207148571428572,0.4268222222222222,0.6833333333333333,1.830181151,2.0407540677082205,0.0,4.335665914221219,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542116CR5,542116,3387,103.9023493,1.382060003,HDB 5-room,206.5020138,11983,14,8296.68198808,64829.4448914,117.53,1032070.10666667,8781.33333333333,542116CR5_2,Chinese,3,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,Transport and Storage,$2500-$2999,17.1875,819454.0,3387,17.4932,1.0,0.0,2,1.0,17493.2,9.296386285714288,0.3887377777777778,1.0,1.77311195376,1.858661897080931,0.0,3.9488036117381498,0.0,2500.0,3333.3333333333335,0.035,16.666666666666664,2724.5833333333335
542190AR1,542190,3388,103.9023784,1.394155023,HDB 4-room,219.9739894,13195,10,8490.69753022,64829.4448914,94.93,834592.916666667,8791.66666666667,542190AR1_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,$2000-$2499,14.0625,545078.0,3388,1.9716,0.0,0.0,2,0.35,1971.6,1.0477645714285715,0.043813333333333336,0.35,0.98872479344,0.20948355911352773,0.0,0.4450564334085779,0.0,1666.6666666666667,2500.0,0.02,0.0,2238.3333333333335
542192AR6,542192,3389,103.9030508,1.394163028,HDB 5-room,293.7509266,13226,11,8564.12100471,64829.4448914,117.53,1033284.58333333,8791.66666666667,542192AR6_2,Chinese,4,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Administrative and Support Services (e.g. security, cleaning",$6000-$6999,40.625,534818.0,3389,9.333,1.0,1.0,1,0.5,9333.0,4.959822857142858,0.5,0.7075870555555556,1.420805111,0.9916362635456251,0.0,2.1067720090293456,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,6232.5
542203AR1,542203,3390,103.8946447,1.386880332,HDB 5-room,437.0067251,12119,22,7507.8122721,64829.4448914,117.53,1119551.60333333,9525.66666666667,542203AR1_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,21.875,508769.0,3390,11.9239,0.0,0.0,2,0.9666666666666667,11923.9,6.336701142857144,0.2649755555555556,0.9666666666666667,1.54709360879,1.2669207803376918,0.0,2.691625282167043,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
542204BR1,542204,3391,103.8944548,1.387254506,HDB 5-room,445.9357867,12150,36,7492.16538442,64829.4448914,117.53,1119551.60333333,9525.66666666667,542204BR1_6,Malay,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Cleaner, labourer & related worker","Accomodation and Food Services (e.g. hotels, restaurants etc",$1500-$1999,10.9375,349277.0,3391,9.695799999999998,1.0,1.0,1,0.15,9695.8,5.152625142857142,0.15,0.7267146777777777,1.43929746236,1.030183958436266,0.0,2.1886681715575618,0.0,1666.6666666666667,2500.0,0.02,0.0,1748.3333333333333
542204CR1,542204,3392,103.8944548,1.387254506,HDB 5-room,445.9357867,12150,36,7492.16538442,64829.4448914,117.53,1119551.60333333,9525.66666666667,542204CR1_4,Others,5,35-54 yrs,Permanent Resident,Male,Employed Full-time,Service & sales worker,Information and Communications,Refused,28.125,48980.0,3392,18.1345,1.0,0.0,2,1.0833333333333333,18134.5,9.637191428571429,0.4029888888888889,1.0833333333333333,1.79515490975,1.9268003665775353,0.0,4.093566591422122,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542204CR2,542204,3393,103.8944548,1.387254506,HDB 5-room,445.9357867,12150,36,7492.16538442,64829.4448914,117.53,1119551.60333333,9525.66666666667,542204CR2_2,Chinese,6,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Information and Communications,Refused,28.125,797654.0,3393,8.562700000000001,1.0,0.0,2,0.5333333333333333,8562.7,4.55046342857143,0.19028222222222224,0.5333333333333333,1.38066916871,0.909791474752183,0.0,1.9328893905191877,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542212AR8,542212,3394,103.9005482,1.386188734,HDB 4-room,310.9621456,12308,12,8150.43797908,64829.4448914,94.93,833611.973333334,8781.33333333333,542212AR8_1,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$4000-$4999,28.125,574623.0,3394,10.7619,0.0,0.0,2,1.3166666666666667,10761.9,5.719181142857143,0.2391533333333333,1.3166666666666667,1.4921145083899998,1.1434576561289684,0.0,2.4293227990970654,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542250CR1,542250,3395,103.8999016,1.392041258,HDB 4-room,280.2223506,12870,9,8174.68899543,64829.4448914,94.93,919460.336666667,9685.66666666667,542250CR1_2,Chinese,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,"Legislator,senior official & manager","Administrative and Support Services (e.g. security, cleaning",Refused,28.125,239732.0,3395,16.4782,1.0,0.0,2,0.6166666666666667,16478.2,8.756986285714287,0.36618222222222224,0.6166666666666667,1.73654292476,1.7508176018383712,0.0,3.719683972911964,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542257CR5,542257,3396,103.8969759,1.392585504,HDB 4-room,232.9994456,12801,118,7866.7637361,64829.4448914,94.93,919460.336666667,9685.66666666667,542257CR5_2,Chinese,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,"Community, Social and Personal Services (e.g. public adminis",$1-$1000,3.125,530684.0,3396,3.948,0.0,0.0,2,0.8333333333333334,3948.0,2.09808,0.08773333333333333,0.8333333333333334,1.115373296,0.41947712080554245,0.0,0.8911963882618511,0.0,0.0,1666.6666666666667,0.0,0.0,500.0
542257CR6,542257,3397,103.8969759,1.392585504,HDB 4-room,232.9994456,12801,118,7866.7637361,64829.4448914,94.93,919460.336666667,9685.66666666667,542257CR6_2,Malay,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,21.875,819643.0,3397,15.1041,0.0,0.0,2,0.9166666666666666,15104.1,8.026750285714288,0.3356466666666667,0.9166666666666666,1.68375316319,1.6048187386927542,0.0,3.409503386004515,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
542259CR5,542259,3398,103.8975105,1.393884776,HDB 5-room,332.8979234,12957,108,7954.82696196,64829.4448914,117.53,1138356.40333333,9685.66666666667,542259CR5_1,Chinese,4,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,"Administrative and Support Services (e.g. security, cleaning",$2000-$2499,14.0625,318994.0,3398,11.2757,0.0,0.0,2,1.1666666666666667,11275.7,5.992229142857143,0.25057111111111113,1.1666666666666667,1.51675758951,1.1980491821345123,0.0,2.545304740406321,0.0,1666.6666666666667,2500.0,0.02,0.0,2238.3333333333335
542259CR6,542259,3399,103.8975105,1.393884776,HDB 5-room,332.8979234,12957,108,7954.82696196,64829.4448914,117.53,1138356.40333333,9685.66666666667,542259CR6_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$4000-$4999,28.125,819478.0,3399,17.0838,0.0,0.0,2,1.0,17083.8,9.07881942857143,0.37964,1.0,1.7586097775599998,1.8151629271574787,0.0,3.856388261851016,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542261AR7,542261,3400,103.8943047,1.393498973,HDB 5-room,263.859844,12789,137,7597.34595411,64829.4448914,117.53,1138356.40333333,9685.66666666667,542261AR7_2,Chinese,2,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Construction,$5000-$5999,34.375,18951.0,3400,19.7137,1.0,0.0,1,0.5666666666666667,19713.7,10.476423428571428,0.5666666666666667,1.254880627777778,1.84592903231,2.094591214899752,0.0,4.450045146726862,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,5302.5
542261BO,542261,3401,103.8943047,1.393498973,HDB 5-room,263.859844,12789,137,7597.34595411,64829.4448914,117.53,1138356.40333333,9685.66666666667,542261BO_3,Malay,5,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Administrative and Support Services (e.g. security, cleaning",$2500-$2999,17.1875,819642.0,3401,15.9967,1.0,0.0,1,0.3,15996.7,8.50110342857143,0.3,1.0589121277777778,1.71847458911,1.699657968183896,0.0,3.610993227990971,0.0,2500.0,3333.3333333333335,0.035,16.666666666666664,2724.5833333333335
542261CR6,542261,3402,103.8943047,1.393498973,HDB 5-room,263.859844,12789,137,7597.34595411,64829.4448914,117.53,1138356.40333333,9685.66666666667,542261CR6_3,Others,4,15-34 yrs,Permanent Resident,Female,Employed Full-time,Professional,Information and Communications,$5000-$5999,34.375,529540.0,3402,9.73,0.0,0.0,2,0.85,9730.0,5.170800000000001,0.21622222222222223,0.85,1.4410271,1.033817726807986,0.0,2.196388261851016,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,5302.5
542261DR2,542261,3403,103.8943047,1.393498973,HDB 5-room,263.859844,12789,137,7597.34595411,64829.4448914,117.53,1138356.40333333,9685.66666666667,542261DR2_3,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager",Manufacturing,$8000 and above,56.25,560408.0,3403,8.104800000000001,1.0,0.0,1,0.23333333333333334,8104.8,4.307122285714287,0.23333333333333334,0.6428336222222222,1.35624821696,0.8611393537752686,0.0,1.829525959367946,0.0,6666.666666666667,10000.0,0.115,279.16666666666674,8452.5
542267AR1,542267,3404,103.8975278,1.38315976,HDB 4-room,98.62562913,11864,15,7782.30610853,64829.4448914,94.93,904271.536666667,9525.66666666667,542267AR1_2,Chinese,3,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,"Administrative and Support Services (e.g. security, cleaning",Refused,28.125,530814.0,3404,1.8089,1.0,1.0,2,0.4666666666666667,1808.9,0.961301142857143,0.040197777777777784,0.4666666666666667,0.97795088079,0.19219659671356276,0.0,0.40832957110609486,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542268AR8,542268,3405,103.8963383,1.384405931,HDB 5-room,122.1319559,11938,19,7663.06288267,64829.4448914,117.53,1119551.60333333,9525.66666666667,542268AR8_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager",Manufacturing,$5000-$5999,34.375,528760.0,3405,5.7455,1.0,0.0,1,0.36666666666666664,5745.5,3.0533228571428572,0.36666666666666664,0.5184460833333333,1.22377422975,0.6104624613951987,0.0,1.2969525959367947,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,5302.5
542269AR6,542269,3406,103.895941,1.383602556,HDB 4-room,166.4912254,11839,19,7610.5687378,64829.4448914,94.93,904271.536666667,9525.66666666667,542269AR6_3,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,Refused,28.125,59296.0,3406,16.8398,1.0,0.0,2,1.2333333333333334,16839.8,8.949150857142858,0.37421777777777776,1.2333333333333334,1.7498071359599998,1.7892377960843906,0.0,3.801309255079007,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542269AR8,542269,3407,103.895941,1.383602556,HDB 4-room,166.4912254,11839,19,7610.5687378,64829.4448914,94.93,904271.536666667,9525.66666666667,542269AR8_4,Chinese,5,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Production craftsman & related worker,Wholesale and Retail Trade,$2000-$2499,14.0625,238863.0,3407,15.3059,0.0,0.0,2,0.7166666666666667,15305.9,8.133992571428571,0.3401311111111111,0.7166666666666667,1.69174242519,1.6262600970966443,0.0,3.455056433408578,0.0,1666.6666666666667,2500.0,0.02,0.0,2238.3333333333335
542269BR1,542269,3408,103.895941,1.383602556,HDB 4-room,166.4912254,11839,19,7610.5687378,64829.4448914,94.93,904271.536666667,9525.66666666667,542269BR1_1,Chinese,2,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Plant & machine operator & assembler,Manufacturing,$1-$1000,3.125,469029.0,3408,12.3722,0.0,0.0,2,1.0333333333333334,12372.2,6.574940571428572,0.2749377777777778,1.0333333333333334,1.56758266716,1.3145528961576325,0.0,2.792821670428894,0.0,0.0,1666.6666666666667,0.0,0.0,500.0
542269BR5,542269,3409,103.895941,1.383602556,HDB 4-room,166.4912254,11839,19,7610.5687378,64829.4448914,94.93,904271.536666667,9525.66666666667,542269BR5_3,Indian,3,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Financial Services (e.g. financial, insurance)",$8000 and above,56.25,18983.0,3409,17.4511,0.0,0.0,2,0.8333333333333334,17451.1,9.274013142857143,0.3878022222222222,0.8333333333333334,1.7716361087899997,1.8541887494654512,0.0,3.9393002257336347,0.0,6666.666666666667,10000.0,0.115,279.16666666666674,8452.5
542269CR3,542269,3410,103.895941,1.383602556,HDB 4-room,166.4912254,11839,19,7610.5687378,64829.4448914,94.93,904271.536666667,9525.66666666667,542269CR3_1,Malay,2,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Information and Communications,$2000-$2499,14.0625,79906.0,3410,17.281599999999997,0.0,0.0,2,0.6833333333333333,17281.6,9.183936,0.3840355555555555,0.6833333333333333,1.76565830144,1.8361792834126294,0.0,3.9010383747178325,0.0,1666.6666666666667,2500.0,0.02,0.0,2238.3333333333335
542269CR5,542269,3411,103.895941,1.383602556,HDB 4-room,166.4912254,11839,19,7610.5687378,64829.4448914,94.93,904271.536666667,9525.66666666667,542269CR5_2,Chinese,3,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Manufacturing,$3000-$3999,21.875,38985.0,3411,15.1724,1.0,0.0,1,0.45,15172.4,8.063046857142856,0.45,1.0154532,1.6864662782399997,1.6120756503824751,0.0,3.424920993227991,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
542269DR1,542269,3412,103.895941,1.383602556,HDB 4-room,166.4912254,11839,19,7610.5687378,64829.4448914,94.93,904271.536666667,9525.66666666667,542269DR1_3,Chinese,3,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,Information and Communications,Refused,28.125,79527.0,3412,18.2954,0.0,0.0,2,0.75,18295.4,9.722698285714287,0.40656444444444445,0.75,1.8005563388399999,1.9438960780105679,0.0,4.129887133182844,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542269DR4,542269,3413,103.895941,1.383602556,HDB 4-room,166.4912254,11839,19,7610.5687378,64829.4448914,94.93,904271.536666667,9525.66666666667,542269DR4_4,Indian,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Transport and Storage,$1500-$1999,10.9375,819466.0,3413,17.8711,0.0,0.0,2,1.5,17871.1,9.497213142857143,0.3971355555555555,1.5,1.7862007847899999,1.898813975083062,0.0,4.03410835214447,0.0,1666.6666666666667,2500.0,0.02,0.0,1748.3333333333333
542271CR5,542271,3414,103.8945938,1.385508577,HDB 4-room,320.9892529,11976,20,7483.54984514,64829.4448914,94.93,904271.536666667,9525.66666666667,542271CR5_2,Indian,6,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Associate professional & technician,"Community, Social and Personal Services (e.g. public adminis",$1500-$1999,10.9375,545025.0,3414,2.5053,0.0,0.0,4,0.0,2505.3,1.3313880000000002,0.05567333333333334,0.34761553888888885,1.02369447191,0.26618947080904903,0.0,0.5655304740406321,0.0,1666.6666666666667,2500.0,0.02,0.0,1748.3333333333333
542272CR5,542272,3415,103.8938269,1.384788801,HDB 4-room,210.1574637,11871,22,7389.61279129,64829.4448914,94.93,904271.536666667,9525.66666666667,542272CR5_2,Chinese,4,35-54 yrs,Singapore Citizen,Female,Self-employed,Service & sales worker,"Financial Services (e.g. financial, insurance)",Refused,28.125,159963.0,3415,21.2764,1.0,0.0,1,0.85,21276.4,11.306886857142858,0.85,1.3372696444444445,1.8912628030399998,2.2606289293584205,0.0,4.8027990970654635,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542273AO,542273,3416,103.8950026,1.384549491,HDB 4-room,269.8063106,11895,19,7516.84161476,64829.4448914,94.93,904271.536666667,9525.66666666667,542273AO_2,Chinese,2,35-54 yrs,Permanent Resident,Male,Employed Full-time,Service & sales worker,Information and Communications,$4000-$4999,28.125,539225.0,3416,4.6951,0.0,0.0,2,0.6833333333333333,4695.1,2.495110285714286,0.10433555555555556,0.6833333333333333,1.16121303599,0.49885689713629744,0.0,1.059841986455982,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542273BR1,542273,3417,103.8950026,1.384549491,HDB 4-room,269.8063106,11895,19,7516.84161476,64829.4448914,94.93,904271.536666667,9525.66666666667,542273BR1_3,Malay,3,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Administrative and Support Services (e.g. security, cleaning",$4000-$4999,28.125,637495.0,3417,41.8047,1.0,0.0,1,0.7333333333333333,41804.7,22.216212000000002,0.7333333333333333,2.419567238888889,2.0332960579099995,4.4417718318489,0.0,9.436726862302484,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542273CR3,542273,3418,103.8950026,1.384549491,HDB 4-room,269.8063106,11895,19,7516.84161476,64829.4448914,94.93,904271.536666667,9525.66666666667,542273CR3_2,Chinese,2,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,$2500-$2999,17.1875,349215.0,3418,9.6059,0.0,0.0,2,1.3,9605.9,5.104849714285715,0.21346444444444446,1.3,1.4347396851899998,1.0206320351433538,0.0,2.168374717832957,0.0,2500.0,3333.3333333333335,0.035,16.666666666666664,2724.5833333333335
542273DR8,542273,3419,103.8950026,1.384549491,HDB 4-room,269.8063106,11895,19,7516.84161476,64829.4448914,94.93,904271.536666667,9525.66666666667,542273DR8_5,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Manufacturing,$4000-$4999,28.125,554574.0,3419,4.312600000000001,1.0,0.0,1,0.3,4312.6,2.2918388571428574,0.3,0.4429004111111111,1.13788348124,0.4582160666631162,0.0,0.9734988713318287,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542277AR4,542277,3420,103.8945094,1.382315605,HDB 4-room,181.9043792,11646,18,7440.18210279,64829.4448914,94.93,722417.3,7610.0,542277AR4_3,Chinese,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Financial Services (e.g. financial, insurance)",$2500-$2999,17.1875,189557.0,3420,12.0626,0.0,0.0,2,2.1333333333333333,12062.6,6.410410285714286,0.2680577777777778,2.1333333333333333,1.55347568124,1.2816577298452219,0.0,2.72293453724605,0.0,2500.0,3333.3333333333335,0.035,16.666666666666664,2724.5833333333335
542277BR2,542277,3421,103.8945094,1.382315605,HDB 4-room,181.9043792,11646,18,7440.18210279,64829.4448914,94.93,722417.3,7610.0,542277BR2_4,Chinese,7,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Financial Services (e.g. financial, insurance)",$8000 and above,56.25,49320.0,3421,17.6462,1.0,0.0,2,0.5,17646.2,9.377694857142858,0.3921377777777778,0.5,1.7784456255599999,1.8749182292702036,0.0,3.9833408577878107,0.0,6666.666666666667,10000.0,0.115,279.16666666666674,8452.5
542277CO,542277,3422,103.8945094,1.382315605,HDB 4-room,181.9043792,11646,18,7440.18210279,64829.4448914,94.93,722417.3,7610.0,542277CO_2,Chinese,2,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Wholesale and Retail Trade,$4000-$4999,28.125,417938.0,3422,9.2428,1.0,0.0,1,1.1333333333333333,9242.8,4.911887999999999,1.1333333333333333,0.7028315111111111,1.41616664816,0.9820524650915571,0.0,2.086410835214447,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
542277DR1,542277,3423,103.8945094,1.382315605,HDB 4-room,181.9043792,11646,18,7440.18210279,64829.4448914,94.93,722417.3,7610.0,542277DR1_1,Chinese,2,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,21.875,68877.0,3423,17.5456,0.0,0.0,2,0.75,17545.6,9.324233142857143,0.3899022222222222,0.75,1.7749439206399997,1.8642294252294138,0.0,3.9606320541760724,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
542290DR7,542290,3424,103.8970238,1.397031103,HDB 5-room,377.022621,13261,14,7984.75406229,64829.4448914,117.53,1138356.40333333,9685.66666666667,542290DR7_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Manufacturing,$5000-$5999,34.375,629649.0,3424,35.5771,1.0,0.0,1,0.8333333333333334,35577.1,18.906687428571427,0.8333333333333334,2.0912343277777774,2.0792669555899996,3.780085986476916,0.0,8.030948081264109,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,5302.5
542291AR5,542291,3425,103.8984972,1.395843853,HDB 4-room,260.7562232,13199,6,8110.96909921,64829.4448914,94.93,919460.336666667,9685.66666666667,542291AR5_1,Indian,3,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,Information and Communications,$7000-$7999,46.875,109683.0,3425,22.3782,0.0,0.0,2,2.033333333333333,22378.2,11.892414857142857,0.4972933333333333,2.033333333333333,1.92029016476,2.3776957712286197,0.0,5.051512415349888,0.0,6666.666666666667,10000.0,0.115,279.16666666666674,7125.0
542291BR1,542291,3426,103.8984972,1.395843853,HDB 4-room,260.7562232,13199,6,8110.96909921,64829.4448914,94.93,919460.336666667,9685.66666666667,542291BR1_4,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager","Community, Social and Personal Services (e.g. public adminis",$6000-$6999,40.625,819642.0,3426,15.1627,0.0,0.0,2,,15162.7,8.057892,0.3369488888888889,1.0149417944444445,1.68608152871,1.6110450201717827,0.0,3.42273137697517,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,6232.5
542291CR3,542291,3427,103.8984972,1.395843853,HDB 4-room,260.7562232,13199,6,8110.96909921,64829.4448914,94.93,919460.336666667,9685.66666666667,542291CR3_2,Chinese,5,35-54 yrs,Permanent Resident,Female,Employed Full-time,Professional,Information and Communications,$5000-$5999,34.375,88934.0,3427,19.4547,1.0,0.0,2,1.1,19454.7,10.338783428571428,0.43232666666666664,1.1,1.83794364791,2.067072325768892,0.0,4.39158013544018,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,5302.5
542291DR1,542291,3428,103.8984972,1.395843853,HDB 4-room,260.7562232,13199,6,8110.96909921,64829.4448914,94.93,919460.336666667,9685.66666666667,542291DR1_1,Indian,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,Information and Communications,$6000-$6999,40.625,129808.0,3428,24.9575,0.0,0.0,2,1.0166666666666666,24957.5,13.263128571428572,0.554611111111111,1.0166666666666666,1.9787481937499998,2.651747781789343,0.0,5.633747178329571,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,6232.5
