"HHID","hhsize","postcode","home_ID","homeX","homeY","DwellingType","dis_to_subway","dis_to_CBD","POI","dis_to_wetlands","aveIncome","area","tot_price","unit_price"
"520311BR1",4,520311,2831,103.9575283,1.353421421,"HDB 5-room",402.5021465,13751,14,13450.1684382,60243.4554974,117.53,847900.596666667,7214.33333333333
"520311CR1",3,520311,2831,103.9575283,1.353421421,"HDB 5-room",402.5021465,13751,14,13450.1684382,60243.4554974,117.53,847900.596666667,7214.33333333333
"520311DR1",5,520311,2831,103.9575283,1.353421421,"HDB 5-room",402.5021465,13751,14,13450.1684382,60243.4554974,117.53,847900.596666667,7214.33333333333
"520317AR1",5,520317,673,103.9567809,1.351538028,"HDB 5-room",534.2559376,13568,15,13351.730505,60243.4554974,117.53,931151.013333333,7922.66666666667
"520317BR1",5,520317,673,103.9567809,1.351538028,"HDB 5-room",534.2559376,13568,15,13351.730505,60243.4554974,117.53,931151.013333333,7922.66666666667
"520317CR1",7,520317,673,103.9567809,1.351538028,"HDB 5-room",534.2559376,13568,15,13351.730505,60243.4554974,117.53,931151.013333333,7922.66666666667
"520317DR1",4,520317,673,103.9567809,1.351538028,"HDB 5-room",534.2559376,13568,15,13351.730505,60243.4554974,117.53,931151.013333333,7922.66666666667
"520321CR5",9,520321,1065,103.9575157,1.350701821,"HDB 5-room",651.7824665,13587,13,13427.495074,60243.4554974,117.53,931151.013333333,7922.66666666667
"520323AR1",3,520323,515,103.9582674,1.351507921,"HDB 5-room",617.7776129,13705,14,13516.5763276,60243.4554974,117.53,813425.13,6921
"520323BR1",5,520323,515,103.9582674,1.351507921,"HDB 5-room",617.7776129,13705,14,13516.5763276,60243.4554974,117.53,813425.13,6921
"520323CR1",4,520323,515,103.9582674,1.351507921,"HDB 5-room",617.7776129,13705,14,13516.5763276,60243.4554974,117.53,813425.13,6921
"520323DR1",4,520323,515,103.9582674,1.351507921,"HDB 5-room",617.7776129,13705,14,13516.5763276,60243.4554974,117.53,813425.13,6921
"520338AO",5,520338,1511,103.9596468,1.351918352,"HDB 4-room",688.1442582,13859,8,13672.7874812,60243.4554974,94.93,657010.53,6921
"520338BR1",6,520338,1511,103.9596468,1.351918352,"HDB 4-room",688.1442582,13859,8,13672.7874812,60243.4554974,94.93,657010.53,6921
"520338CR1",4,520338,1511,103.9596468,1.351918352,"HDB 4-room",688.1442582,13859,8,13672.7874812,60243.4554974,94.93,657010.53,6921
"520338DR1",4,520338,1511,103.9596468,1.351918352,"HDB 4-room",688.1442582,13859,8,13672.7874812,60243.4554974,94.93,657010.53,6921
"520342BO",4,520342,417,103.9617981,1.351145705,"HDB 4-room",929.1562954,14018,8,13906.1727076,60243.4554974,94.93,657010.53,6921
"520353AR7",5,520353,2771,103.9629107,1.354302288,"HDB 5-room",900.6372992,14307,8,14055.2150773,60243.4554974,117.53,813425.13,6921
"520354CR5",6,520354,333,103.9624345,1.355017792,"HDB 5-room",834.7276818,14305,9,14009.4064919,60243.4554974,117.53,813425.13,6921
"520354DR5",4,520354,333,103.9624345,1.355017792,"HDB 4-room",834.7276818,14305,9,14009.4064919,60243.4554974,94.93,657010.53,6921
"520355AR1",5,520355,2560,103.9616053,1.35505287,"HDB 4-room",742.8109912,14230,10,13917.8694498,60243.4554974,94.93,657010.53,6921
"520355BO",6,520355,2560,103.9616053,1.35505287,"HDB 4-room",742.8109912,14230,10,13917.8694498,60243.4554974,94.93,657010.53,6921
"520355CO",4,520355,2560,103.9616053,1.35505287,"HDB 4-room",742.8109912,14230,10,13917.8694498,60243.4554974,94.93,657010.53,6921
"520355DO",6,520355,2560,103.9616053,1.35505287,"HDB 4-room",742.8109912,14230,10,13917.8694498,60243.4554974,94.93,657010.53,6921
"520358DR5",4,520358,2014,103.9610733,1.354021866,"HDB 5-room",711.1649444,14118,10,13848.8401384,60243.4554974,117.53,813425.13,6921
"520360AR1",3,520360,1337,103.9623624,1.355354452,"HDB 4-room",822.5883769,14318,9,14004.8618807,60243.4554974,94.93,657010.53,6921
"520360BR1",4,520360,1337,103.9623624,1.355354452,"HDB 4-room",822.5883769,14318,9,14004.8618807,60243.4554974,94.93,657010.53,6921
"520360CO",4,520360,1337,103.9623624,1.355354452,"HDB 4-room",822.5883769,14318,9,14004.8618807,60243.4554974,94.93,657010.53,6921
"520360DO",4,520360,1337,103.9623624,1.355354452,"HDB 4-room",822.5883769,14318,9,14004.8618807,60243.4554974,94.93,657010.53,6921
"520363DR5",4,520363,2259,103.9608558,1.355530386,"HDB 4-room",653.8626979,14189,10,13839.8056143,60243.4554974,94.93,657010.53,6921
"520367AR1",4,520367,2687,103.9605819,1.358067427,"HDB 4-room",660.8607487,14319,9,13838.0080197,60243.4554974,94.93,657010.53,6921
"520367BR1",3,520367,2687,103.9605819,1.358067427,"HDB 4-room",660.8607487,14319,9,13838.0080197,60243.4554974,94.93,657010.53,6921
"520367CR1",4,520367,2687,103.9605819,1.358067427,"HDB 4-room",660.8607487,14319,9,13838.0080197,60243.4554974,94.93,657010.53,6921
"520367DR1",3,520367,2687,103.9605819,1.358067427,"HDB 4-room",660.8607487,14319,9,13838.0080197,60243.4554974,94.93,657010.53,6921
"520373AR1",4,520373,927,103.9586408,1.355888869,"HDB 4-room",405.3506026,14005,10,13598.417736,60243.4554974,94.93,657010.53,6921
"520373BR1",4,520373,927,103.9586408,1.355888869,"HDB 4-room",405.3506026,14005,10,13598.417736,60243.4554974,94.93,657010.53,6921
"520373CR1",4,520373,927,103.9586408,1.355888869,"HDB 4-room",405.3506026,14005,10,13598.417736,60243.4554974,94.93,657010.53,6921
"520373DR1",4,520373,927,103.9586408,1.355888869,"HDB 4-room",405.3506026,14005,10,13598.417736,60243.4554974,94.93,657010.53,6921
"520387AR1",4,520387,26,103.95877,1.355309368,"HDB 5-room",426.8523728,13982,11,13606.4046627,60243.4554974,117.53,813425.13,6921
"520387AR7",3,520387,26,103.95877,1.355309368,"HDB 5-room",426.8523728,13982,11,13606.4046627,60243.4554974,117.53,813425.13,6921
"520387BR1",5,520387,26,103.95877,1.355309368,"HDB 5-room",426.8523728,13982,11,13606.4046627,60243.4554974,117.53,813425.13,6921
"520387CR1",3,520387,26,103.95877,1.355309368,"HDB 5-room",426.8523728,13982,11,13606.4046627,60243.4554974,117.53,813425.13,6921
"520387DR1",4,520387,26,103.95877,1.355309368,"HDB 5-room",426.8523728,13982,11,13606.4046627,60243.4554974,117.53,813425.13,6921
"520391AR1",4,520391,818,103.9579491,1.355627363,"HDB 5-room",331.0295098,13925,13,13518.9279117,60243.4554974,117.53,813425.13,6921
"520391BR1",5,520391,818,103.9579491,1.355627363,"HDB 5-room",331.0295098,13925,13,13518.9279117,60243.4554974,117.53,813425.13,6921
"520391CR1",3,520391,818,103.9579491,1.355627363,"HDB 5-room",331.0295098,13925,13,13518.9279117,60243.4554974,117.53,813425.13,6921
"520391DR1",5,520391,818,103.9579491,1.355627363,"HDB 5-room",331.0295098,13925,13,13518.9279117,60243.4554974,117.53,813425.13,6921
"520393AR1",4,520393,954,103.956808,1.355192568,"HDB 5-room",221.1790102,13793,19,13387.8292923,60243.4554974,117.53,841828.213333333,7162.66666666667
"520393BR1",3,520393,954,103.956808,1.355192568,"HDB 4-room",221.1790102,13793,19,13387.8292923,60243.4554974,94.93,679951.946666667,7162.66666666667
"520393CR1",6,520393,954,103.956808,1.355192568,"HDB 5-room",221.1790102,13793,19,13387.8292923,60243.4554974,117.53,841828.213333333,7162.66666666667
"520393DR1",4,520393,954,103.956808,1.355192568,"HDB 5-room",221.1790102,13793,19,13387.8292923,60243.4554974,117.53,841828.213333333,7162.66666666667
"520395AR8",3,520395,3065,103.9560658,1.355854749,"HDB 4-room",119.9934575,13766,20,13312.9576564,60243.4554974,94.93,752098.746666667,7922.66666666667
"520401AO",6,520401,517,103.9449181,1.357071644,"HDB 4-room",289.3823526,12848,29,12092.719398,60243.4554974,94.93,752098.746666667,7922.66666666667
"520401AR1",4,520401,517,103.9449181,1.357071644,"HDB 4-room",289.3823526,12848,29,12092.719398,60243.4554974,94.93,752098.746666667,7922.66666666667
"520401BR1",4,520401,517,103.9449181,1.357071644,"HDB 4-room",289.3823526,12848,29,12092.719398,60243.4554974,94.93,752098.746666667,7922.66666666667
"520401CR1",2,520401,517,103.9449181,1.357071644,"HDB 4-room",289.3823526,12848,29,12092.719398,60243.4554974,94.93,752098.746666667,7922.66666666667
"520401DR1",6,520401,517,103.9449181,1.357071644,"HDB 4-room",289.3823526,12848,29,12092.719398,60243.4554974,94.93,752098.746666667,7922.66666666667
"520404CR5",2,520404,2395,103.9444527,1.358180579,"HDB 3-room",360.1723534,12884,20,12054.0067944,60243.4554974,68.04,539058.24,7922.66666666667
"520406AR4",6,520406,1805,103.9457735,1.357832439,"HDB 3-room",416.3077384,12975,20,12196.0761809,60243.4554974,68.04,539058.24,7922.66666666667
"520406BR3",3,520406,1805,103.9457735,1.357832439,"HDB 3-room",416.3077384,12975,20,12196.0761809,60243.4554974,68.04,539058.24,7922.66666666667
"520406CO",1,520406,1805,103.9457735,1.357832439,"HDB 3-room",416.3077384,12975,20,12196.0761809,60243.4554974,68.04,539058.24,7922.66666666667
"520406DO",1,520406,1805,103.9457735,1.357832439,"HDB 3-room",416.3077384,12975,20,12196.0761809,60243.4554974,68.04,539058.24,7922.66666666667
"520408AR1",3,520408,325,103.9452651,1.358781827,"HDB 3-room",462.1248629,12996,16,12151.2241715,60243.4554974,68.04,539058.24,7922.66666666667
"520408BR1",5,520408,325,103.9452651,1.358781827,"HDB 3-room",462.1248629,12996,16,12151.2241715,60243.4554974,68.04,539058.24,7922.66666666667
"520408CO",1,520408,325,103.9452651,1.358781827,"HDB 3-room",462.1248629,12996,16,12151.2241715,60243.4554974,68.04,539058.24,7922.66666666667
"520408DO",3,520408,325,103.9452651,1.358781827,"HDB 3-room",462.1248629,12996,16,12151.2241715,60243.4554974,68.04,539058.24,7922.66666666667
"520410DR5",6,520410,1755,103.9462749,1.358781736,"HDB 5-room",530.3895595,13084,15,12262.8885532,60243.4554974,117.53,931151.013333333,7922.66666666667
"520414AO",3,520414,2936,103.9462741,1.359807807,"HDB 4-room",618.864223,13155,16,12276.0263898,60243.4554974,94.93,752098.746666667,7922.66666666667
"520417AR1",4,520417,176,103.9472847,1.358781646,"HDB 5-room",611.8208382,13172,15,12374.5658989,60243.4554974,117.53,931151.013333333,7922.66666666667
"520417BR1",4,520417,176,103.9472847,1.358781646,"HDB 5-room",611.8208382,13172,15,12374.5658989,60243.4554974,117.53,931151.013333333,7922.66666666667
"520417CR1",3,520417,176,103.9472847,1.358781646,"HDB 5-room",611.8208382,13172,15,12374.5658989,60243.4554974,117.53,931151.013333333,7922.66666666667
"520417DR1",3,520417,176,103.9472847,1.358781646,"HDB 5-room",611.8208382,13172,15,12374.5658989,60243.4554974,117.53,931151.013333333,7922.66666666667
"520418AO",4,520418,191,103.9475424,1.358264428,"HDB 3-room",600.4861195,13159,14,12396.8649026,60243.4554974,68.04,539058.24,7922.66666666667
"520420CR5",5,520420,204,103.9475365,1.35786558,"HDB 3-room",566.7161122,13132,18,12391.6062856,60243.4554974,68.04,539058.24,7922.66666666667
"520420DR8",4,520420,204,103.9475365,1.35786558,"HDB 3-room",566.7161122,13132,18,12391.6062856,60243.4554974,68.04,539058.24,7922.66666666667
"520421AR4",3,520421,2717,103.9475365,1.357512867,"HDB 3-room",532.8657625,13108,18,12387.5997057,60243.4554974,68.04,539058.24,7922.66666666667
"520421BR2",2,520421,2717,103.9475365,1.357512867,"HDB 3-room",532.8657625,13108,18,12387.5997057,60243.4554974,68.04,539058.24,7922.66666666667
"520421DR9",1,520421,2717,103.9475365,1.357512867,"HDB 3-room",532.8657625,13108,18,12387.5997057,60243.4554974,68.04,539058.24,7922.66666666667
"520423AR3",3,520423,613,103.9476037,1.357071404,"HDB 4-room",495.765863,13084,16,12390.0028012,60243.4554974,94.93,752098.746666667,7922.66666666667
"520423BR1",4,520423,613,103.9476037,1.357071404,"HDB 4-room",495.765863,13084,16,12390.0028012,60243.4554974,94.93,752098.746666667,7922.66666666667
"520423CO",4,520423,613,103.9476037,1.357071404,"HDB 4-room",495.765863,13084,16,12390.0028012,60243.4554974,94.93,752098.746666667,7922.66666666667
"520423DO",4,520423,613,103.9476037,1.357071404,"HDB 4-room",495.765863,13084,16,12390.0028012,60243.4554974,94.93,752098.746666667,7922.66666666667
"520426AR5",5,520426,2843,103.9479615,1.359562628,"HDB 5-room",725.1937744,13285,17,12459.2469008,60243.4554974,117.53,931151.013333333,7922.66666666667
"520426BO",3,520426,2843,103.9479615,1.359562628,"HDB 5-room",725.1937744,13285,17,12459.2469008,60243.4554974,117.53,931151.013333333,7922.66666666667
"520426CR2",3,520426,2843,103.9479615,1.359562628,"HDB 5-room",725.1937744,13285,17,12459.2469008,60243.4554974,117.53,931151.013333333,7922.66666666667
"520426DO",6,520426,2843,103.9479615,1.359562628,"HDB 5-room",725.1937744,13285,17,12459.2469008,60243.4554974,117.53,931151.013333333,7922.66666666667
"520429AR7",2,520429,2841,103.9497704,1.359065919,"HDB 5-room",672.2246306,13410,8,12652.9756858,60243.4554974,117.53,931151.013333333,7922.66666666667
"520436AO",4,520436,2133,103.9515893,1.359587244,"HDB 4-room",547.0694589,13606,13,12860.5947853,60243.4554974,94.93,752098.746666667,7922.66666666667
"520442AR1",2,520442,2762,103.9521881,1.359594475,"HDB 2-room",503.7368765,13659,13,12926.8947488,60243.4554974,45.11,357391.493333333,7922.66666666667
"520442BR1",3,520442,2762,103.9521881,1.359594475,"HDB 2-room",503.7368765,13659,13,12926.8947488,60243.4554974,45.11,357391.493333333,7922.66666666667
"520442CR1",3,520442,2762,103.9521881,1.359594475,"HDB 2-room",503.7368765,13659,13,12926.8947488,60243.4554974,45.11,357391.493333333,7922.66666666667
"520442DR7",2,520442,2762,103.9521881,1.359594475,"HDB 2-room",503.7368765,13659,13,12926.8947488,60243.4554974,45.11,357391.493333333,7922.66666666667
"520449AO",6,520449,1852,103.9510544,1.357025037,"HDB 5-room",452.9131971,13388,9,12771.4747348,60243.4554974,117.53,931151.013333333,7922.66666666667
"520450AR1",8,520450,1235,103.9516588,1.357401245,"HDB 4-room",401.8639293,13467,12,12842.6494575,60243.4554974,94.93,752098.746666667,7922.66666666667
"520450BR1",3,520450,1235,103.9516588,1.357401245,"HDB 4-room",401.8639293,13467,12,12842.6494575,60243.4554974,94.93,752098.746666667,7922.66666666667
"520450CR1",3,520450,1235,103.9516588,1.357401245,"HDB 4-room",401.8639293,13467,12,12842.6494575,60243.4554974,94.93,752098.746666667,7922.66666666667
"520450DR1",4,520450,1235,103.9516588,1.357401245,"HDB 4-room",401.8639293,13467,12,12842.6494575,60243.4554974,94.93,752098.746666667,7922.66666666667
"520458CR1",7,520458,599,103.9545446,1.35798599,"HDB 4-room",222.673915,13764,13,13168.749553,60243.4554974,94.93,752098.746666667,7922.66666666667
"520459CR1",4,520459,753,103.9540809,1.358365078,"HDB 4-room",278.2464632,13747,12,13121.7445199,60243.4554974,94.93,752098.746666667,7922.66666666667
"520459CR5",3,520459,753,103.9540809,1.358365078,"HDB 4-room",278.2464632,13747,12,13121.7445199,60243.4554974,94.93,752098.746666667,7922.66666666667
"520462AR1",4,520462,1025,103.9549915,1.358904938,"HDB 3-room",318.4174085,13864,13,13228.7105302,60243.4554974,68.04,539058.24,7922.66666666667
"520462BR1",4,520462,1025,103.9549915,1.358904938,"HDB 3-room",318.4174085,13864,13,13228.7105302,60243.4554974,68.04,539058.24,7922.66666666667
"520462CR1",2,520462,1025,103.9549915,1.358904938,"HDB 3-room",318.4174085,13864,13,13228.7105302,60243.4554974,68.04,539058.24,7922.66666666667
"520462DR1",6,520462,1025,103.9549915,1.358904938,"HDB 3-room",318.4174085,13864,13,13228.7105302,60243.4554974,68.04,539058.24,7922.66666666667
"520469AR1",3,520469,915,103.954665,1.360316436,"HDB 4-room",475.9628096,13927,15,13209.8984123,60243.4554974,94.93,752098.746666667,7922.66666666667
"520469BR1",8,520469,915,103.954665,1.360316436,"HDB 4-room",475.9628096,13927,15,13209.8984123,60243.4554974,94.93,752098.746666667,7922.66666666667
"520469CR2",5,520469,915,103.954665,1.360316436,"HDB 4-room",475.9628096,13927,15,13209.8984123,60243.4554974,94.93,752098.746666667,7922.66666666667
"520469DR1",7,520469,915,103.954665,1.360316436,"HDB 4-room",475.9628096,13927,15,13209.8984123,60243.4554974,94.93,752098.746666667,7922.66666666667
"520487AO",7,520487,545,103.9578155,1.359552325,"HDB 4-room",500.2106257,14161,10,13548.8173019,60243.4554974,94.93,657010.53,6921
"520487AR1",5,520487,545,103.9578155,1.359552325,"HDB 4-room",500.2106257,14161,10,13548.8173019,60243.4554974,94.93,657010.53,6921
"520487BR1",5,520487,545,103.9578155,1.359552325,"HDB 4-room",500.2106257,14161,10,13548.8173019,60243.4554974,94.93,657010.53,6921
"520487CR1",5,520487,545,103.9578155,1.359552325,"HDB 4-room",500.2106257,14161,10,13548.8173019,60243.4554974,94.93,657010.53,6921
"520487DR1",4,520487,545,103.9578155,1.359552325,"HDB 4-room",500.2106257,14161,10,13548.8173019,60243.4554974,94.93,657010.53,6921
"520488AR1",3,520488,963,103.9563408,1.3602221,"HDB 5-room",487.4249443,14071,15,13393.9387923,60243.4554974,117.53,813425.13,6921
"520488BR1",3,520488,963,103.9563408,1.3602221,"HDB 5-room",487.4249443,14071,15,13393.9387923,60243.4554974,117.53,813425.13,6921
"520488CR1",3,520488,963,103.9563408,1.3602221,"HDB 5-room",487.4249443,14071,15,13393.9387923,60243.4554974,117.53,813425.13,6921
"520488DR1",4,520488,963,103.9563408,1.3602221,"HDB 5-room",487.4249443,14071,15,13393.9387923,60243.4554974,117.53,813425.13,6921
"520489CR5",4,520489,3153,103.9572246,1.361090335,"HDB 4-room",612.2986555,14207,14,13502.8981887,60243.4554974,94.93,657010.53,6921
"520503AR7",4,520503,2523,103.9451089,1.355805735,"HDB 4-room",236.3545015,12779,47,12099.471664,60243.4554974,94.93,752098.746666667,7922.66666666667
"520702AR7",7,520702,2330,103.9374799,1.356172537,"HDB 5-room",629.6020249,12145,14,11259.0878747,60243.4554974,117.53,931151.013333333,7922.66666666667
"520702BR1",4,520702,2330,103.9374799,1.356172537,"HDB 5-room",629.6020249,12145,14,11259.0878747,60243.4554974,117.53,931151.013333333,7922.66666666667
"520702CR3",9,520702,2330,103.9374799,1.356172537,"HDB 5-room",629.6020249,12145,14,11259.0878747,60243.4554974,117.53,931151.013333333,7922.66666666667
"520702CR7",3,520702,2330,103.9374799,1.356172537,"HDB 4-room",629.6020249,12145,14,11259.0878747,60243.4554974,94.93,752098.746666667,7922.66666666667
"520709AR5",3,520709,362,103.9375599,1.358162407,"HDB 5-room",692.2569097,12295,2,11291.5139975,60243.4554974,117.53,931151.013333333,7922.66666666667
"520717CR5",5,520717,2910,103.9351473,1.358815182,"HDB 4-room",965.3526878,12142,3,11033.6400402,60243.4554974,94.93,752098.746666667,7922.66666666667
"520719CR6",3,520719,1238,103.93594,1.358815391,"HDB 4-room",885.62464,12208,1,11121.1767826,60243.4554974,94.93,752098.746666667,7922.66666666667
"520719CR7",3,520719,1238,103.93594,1.358815391,"HDB 4-room",885.62464,12208,1,11121.1767826,60243.4554974,94.93,752098.746666667,7922.66666666667
"520720AO",6,520720,2939,103.9360708,1.35940025,"HDB 5-room",903.7578878,12262,1,11143.8051955,60243.4554974,117.53,931151.013333333,7922.66666666667
"520726AR5",2,520726,2860,103.9358872,1.35697042,"HDB 5-room",820.9581701,12068,2,11091.9140853,60243.4554974,117.53,931151.013333333,7922.66666666667
"520731CR2",3,520731,2104,103.9342063,1.356997372,"HDB 4-room",1004.39286,11930,4,10906.237558,60243.4554974,94.93,752098.746666667,7922.66666666667
"520739AR6",3,520739,156,103.9332094,1.359227866,"HDB 5-room",1181.722188,12014,4,10825.5979047,60243.4554974,117.53,931151.013333333,7922.66666666667
"520739CR5",2,520739,156,103.9332094,1.359227866,"HDB 5-room",1181.722188,12014,4,10825.5979047,60243.4554974,117.53,931151.013333333,7922.66666666667
"520740AR6",4,520740,2334,103.9328115,1.359370957,"HDB 5-room",1228.701384,11993,4,10783.8016017,60243.4554974,117.53,931151.013333333,7922.66666666667
"520740AR7",4,520740,2334,103.9328115,1.359370957,"HDB 5-room",1228.701384,11993,4,10783.8016017,60243.4554974,117.53,931151.013333333,7922.66666666667
"520740AR8",10,520740,2334,103.9328115,1.359370957,"HDB 5-room",1228.701384,11993,4,10783.8016017,60243.4554974,117.53,931151.013333333,7922.66666666667
"520742CR6",3,520742,1342,103.933361,1.359588748,"HDB 4-room",1181.748048,12054,3,10847.6323654,60243.4554974,94.93,752098.746666667,7922.66666666667
"520742CR7",3,520742,1342,103.933361,1.359588748,"HDB 4-room",1181.748048,12054,3,10847.6323654,60243.4554974,94.93,752098.746666667,7922.66666666667
"520803CR5",2,520803,2829,103.9376911,1.345193452,"HDB 3-room",97.0594459,11416,12,11198.9886582,60243.4554974,68.04,841858.92,12373
"520804CR5",3,520804,2782,103.9373681,1.345738886,"HDB 5-room",134.8729386,11422,14,11164.2444551,60243.4554974,117.53,1454198.69,12373
"520805CR6",4,520805,2946,103.9374156,1.346128585,"HDB 4-room",147.6952569,11451,15,11170.5834899,60243.4554974,94.93,1174568.89,12373
"520809AR1",3,520809,560,103.9364719,1.346120042,"HDB 3-room",242.647003,11366,23,11065.5717126,60243.4554974,68.04,841858.92,12373
"520809BO",5,520809,560,103.9364719,1.346120042,"HDB 3-room",242.647003,11366,23,11065.5717126,60243.4554974,68.04,841858.92,12373
"520809CO",4,520809,560,103.9364719,1.346120042,"HDB 3-room",242.647003,11366,23,11065.5717126,60243.4554974,68.04,841858.92,12373
"520809DO",4,520809,560,103.9364719,1.346120042,"HDB 3-room",242.647003,11366,23,11065.5717126,60243.4554974,68.04,841858.92,12373
"520812AR1",4,520812,124,103.9373357,1.346960888,"HDB 4-room",217.1635706,11499,14,11164.5043801,60243.4554974,94.93,1174568.89,12373
"520812BO",3,520812,124,103.9373357,1.346960888,"HDB 4-room",217.1635706,11499,14,11164.5043801,60243.4554974,94.93,1174568.89,12373
"520812CO",10,520812,124,103.9373357,1.346960888,"HDB 4-room",217.1635706,11499,14,11164.5043801,60243.4554974,94.93,1174568.89,12373
"520812DO",4,520812,124,103.9373357,1.346960888,"HDB 4-room",217.1635706,11499,14,11164.5043801,60243.4554974,94.93,1174568.89,12373
"520813AO",4,520813,572,103.9364141,1.346950764,"HDB 4-room",291.0156441,11416,21,11061.9633914,60243.4554974,94.93,1174568.89,12373
"520813BO",3,520813,572,103.9364141,1.346950764,"HDB 4-room",291.0156441,11416,21,11061.9633914,60243.4554974,94.93,1174568.89,12373
"520813CO",3,520813,572,103.9364141,1.346950764,"HDB 4-room",291.0156441,11416,21,11061.9633914,60243.4554974,94.93,1174568.89,12373
"520813DO",4,520813,572,103.9364141,1.346950764,"HDB 4-room",291.0156441,11416,21,11061.9633914,60243.4554974,94.93,1174568.89,12373
"520816AR5",3,520816,2835,103.9375548,1.347697505,"HDB 5-room",275.2667148,11567,15,11191.9852654,60243.4554974,117.53,1454198.69,12373
"520817AO",3,520817,591,103.9366956,1.347635078,"HDB 3-room",319.9234745,11486,18,11096.1609712,60243.4554974,68.04,841858.92,12373
"520817BO",3,520817,591,103.9366956,1.347635078,"HDB 3-room",319.9234745,11486,18,11096.1609712,60243.4554974,68.04,841858.92,12373
"520817CO",3,520817,591,103.9366956,1.347635078,"HDB 3-room",319.9234745,11486,18,11096.1609712,60243.4554974,68.04,841858.92,12373
"520817DO",5,520817,591,103.9366956,1.347635078,"HDB 3-room",319.9234745,11486,18,11096.1609712,60243.4554974,68.04,841858.92,12373
"520818AO",3,520818,1327,103.9368346,1.347970724,"HDB 4-room",340.4054186,11521,19,11113.219734,60243.4554974,94.93,1174568.89,12373
"520818BO",4,520818,1327,103.9368346,1.347970724,"HDB 4-room",340.4054186,11521,19,11113.219734,60243.4554974,94.93,1174568.89,12373
"520818CO",6,520818,1327,103.9368346,1.347970724,"HDB 4-room",340.4054186,11521,19,11113.219734,60243.4554974,94.93,1174568.89,12373
"520818DO",6,520818,1327,103.9368346,1.347970724,"HDB 4-room",340.4054186,11521,19,11113.219734,60243.4554974,94.93,1174568.89,12373
"520827AR1",3,520827,2347,103.9337219,1.349716567,"HDB 3-room",716.6128345,11367,18,10777.8333527,60243.4554974,68.04,841858.92,12373
"520827BO",3,520827,2347,103.9337219,1.349716567,"HDB 3-room",716.6128345,11367,18,10777.8333527,60243.4554974,68.04,841858.92,12373
"520827CO",3,520827,2347,103.9337219,1.349716567,"HDB 3-room",716.6128345,11367,18,10777.8333527,60243.4554974,68.04,841858.92,12373
"520827DO",3,520827,2347,103.9337219,1.349716567,"HDB 3-room",716.6128345,11367,18,10777.8333527,60243.4554974,68.04,841858.92,12373
"520840AR5",1,520840,969,103.9356234,1.351135296,"HDB 4-room",710.9969943,11630,14,11000.0082898,60243.4554974,94.93,752098.746666667,7922.66666666667
"520842AO",2,520842,2838,103.9359634,1.351734158,"HDB 5-room",755.3952534,11701,17,11043.0215456,60243.4554974,117.53,931151.013333333,7922.66666666667
"520855AR1",3,520855,2208,103.9352995,1.353582509,"HDB 4-room",882.9856997,11775,9,10988.3217379,60243.4554974,94.93,752098.746666667,7922.66666666667
"520858CR6",3,520858,3097,103.9378887,1.354292055,"HDB 5-room",585.0734339,12046,16,11283.0035439,60243.4554974,117.53,931151.013333333,7922.66666666667
"520861CR5",4,520861,2081,103.9372867,1.35506513,"HDB 4-room",642.8930137,12049,15,11225.1412896,60243.4554974,94.93,752098.746666667,7922.66666666667
"520864CR6",3,520864,3113,103.9357344,1.3550653,"HDB 4-room",815.5835042,11917,8,11053.3009463,60243.4554974,94.93,752098.746666667,7922.66666666667
"520866AO",4,520866,637,103.9344608,1.354250023,"HDB 4-room",963.3282015,11751,5,10903.0568058,60243.4554974,94.93,752098.746666667,7922.66666666667
"520866AR7",3,520866,637,103.9344608,1.354250023,"HDB 5-room",963.3282015,11751,5,10903.0568058,60243.4554974,117.53,931151.013333333,7922.66666666667
"520866BO",6,520866,637,103.9344608,1.354250023,"HDB 4-room",963.3282015,11751,5,10903.0568058,60243.4554974,94.93,752098.746666667,7922.66666666667
"520866CO",3,520866,637,103.9344608,1.354250023,"HDB 4-room",963.3282015,11751,5,10903.0568058,60243.4554974,94.93,752098.746666667,7922.66666666667
"520866CR5",4,520866,637,103.9344608,1.354250023,"HDB 4-room",963.3282015,11751,5,10903.0568058,60243.4554974,94.93,752098.746666667,7922.66666666667
"520866DO",3,520866,637,103.9344608,1.354250023,"HDB 4-room",963.3282015,11751,5,10903.0568058,60243.4554974,94.93,752098.746666667,7922.66666666667
"520867AR1",3,520867,745,103.9340537,1.355109822,"HDB 4-room",1002.502156,11779,6,10867.7476044,60243.4554974,94.93,752098.746666667,7922.66666666667
"520867BO",4,520867,745,103.9340537,1.355109822,"HDB 4-room",1002.502156,11779,6,10867.7476044,60243.4554974,94.93,752098.746666667,7922.66666666667
"520867CO",3,520867,745,103.9340537,1.355109822,"HDB 4-room",1002.502156,11779,6,10867.7476044,60243.4554974,94.93,752098.746666667,7922.66666666667
"520867CR7",2,520867,745,103.9340537,1.355109822,"HDB 5-room",1002.502156,11779,6,10867.7476044,60243.4554974,117.53,931151.013333333,7922.66666666667
"520867DO",3,520867,745,103.9340537,1.355109822,"HDB 4-room",1002.502156,11779,6,10867.7476044,60243.4554974,94.93,752098.746666667,7922.66666666667
"520868AR1",5,520868,838,103.9339814,1.354778675,"HDB 4-room",1011.731068,11749,6,10855.9898151,60243.4554974,94.93,752098.746666667,7922.66666666667
