"home_ID","Home_pcode","homex","homey","X","Y"
843,436925,32155.69985,30929.70356,103.870659352,1.29599148825
844,128136,20131.89506,32275.28012,103.762619905,1.30815968296
845,130026,22240.80762,32025.42415,103.78156953,1.30590053994
846,732786,24389.08521,47449.68607,103.800870926,1.44539235171
847,430003,35129.42386,32666.81889,103.897379945,1.31170079943
848,568427,31305.98024,37205.74041,103.863024927,1.35274983936
849,680150,19445.65331,40020.39372,103.75645151,1.37820349379
850,391056,33555.26542,32506.0814,103.883235335,1.31024747088
851,760265,28596.42303,46470.59664,103.838678011,1.43653804914
852,551236,32012.63487,37339.42401,103.869374688,1.35395873947
853,750334,26053.01356,47663.6532,103.815822957,1.44732755818
854,642648,12950.05371,35609.94109,103.698086095,1.33831442779
855,460140,39364.62081,34670.74934,103.93543597,1.32982233784
856,312085,29683.19783,35388.38953,103.848443088,1.33631449961
857,310152,29398.68217,35139.96992,103.845886538,1.33406789527
858,140058,23968.83905,31126.33594,103.797096818,1.29776977789
859,760836,27975.00825,44139.17553,103.833094006,1.41545352564
860,650240,19192.25492,36955.7732,103.754175447,1.35048811058
861,520134,41614.0863,36696.1388,103.955649539,1.34813827484
862,80109,28371.27136,28501.50254,103.836654586,1.2740319649
863,550540,32368.4925,39623.98886,103.872572633,1.37461947422
864,570278,29137.5442,37722.87754,103.843540162,1.35742680457
865,822642,37240.55891,42242.05483,103.916352463,1.39829517181
866,140170,24639.24565,30367.94988,103.803120798,1.29091128157
867,640752,13111.19362,36733.86621,103.699533475,1.34847885943
868,822269,35283.44095,42797.23149,103.898766326,1.40331654618
869,579726,28904.23982,35969.46901,103.841443716,1.34156960948
870,556276,32045.12949,38541.4359,103.869666836,1.3648293001
871,439947,35581.77691,31582.23259,103.901444292,1.30189208218
872,590006,21524.17312,35549.69227,103.775129492,1.33777261649
873,609777,17006.54625,36075.54022,103.734535818,1.34252688476
874,520894,38957.00121,36726.24551,103.931774028,1.34841163795
875,510581,40608.63549,39659.65002,103.946616207,1.37493960092
876,529948,41943.57501,36540.4254,103.958610121,1.34672991011
877,738094,24901.06861,47261.12049,103.805471625,1.44368709473
878,469978,39525.17891,32742.92477,103.93687795,1.31238774211
879,730720,24388.50101,47095.34247,103.800865721,1.44218779722
880,160142,27414.43087,28830.51101,103.828057024,1.27700739898
881,668283,19731.91827,39839.16426,103.75902386,1.37656460292
882,730129,21921.93471,46610.97716,103.778701316,1.43780694825
883,277387,22961.84608,33462.36581,103.788048164,1.31889585504
884,530544,34519.12751,40048.0797,103.891897726,1.37845439986
885,550111,32148.05985,39008.81694,103.870591801,1.36905611227
886,321101,29942.42731,34558.0436,103.850772363,1.32880513006
887,730217,21235.44782,47603.27529,103.772532335,1.44678077056
888,670403,20733.36702,40343.09598,103.768022476,1.3811222432
889,416932,36527.69904,33833.04527,103.909944447,1.32224737408
890,543271,34810.95785,40778.87325,103.894520204,1.38506336493
891,424886,35548.49085,32074.81248,103.901145321,1.30634680615
892,680407,17706.29714,40263.77825,103.740822049,1.38040401422
893,570285,29172.57464,37879.36129,103.843854939,1.35884198648
894,753354,26323.35275,48030.12705,103.818252204,1.45064183199
895,600064,17590.00722,33737.07945,103.739779357,1.32137890997
896,760800,27860.78989,44503.64673,103.832067652,1.41874967135
897,424199,37154.5739,32183.22383,103.915576756,1.30732680556
898,120728,20241.05805,31993.44639,103.763600856,1.30561090756
899,738089,24787.19655,47298.6787,103.804448368,1.44402674466
900,534208,35569.24112,39467.1731,103.901333615,1.37320063969
901,310215,30424.92115,35996.28433,103.855107951,1.34181203373
902,460093,40018.4441,35009.3775,103.94131106,1.33288451391
903,530106,34383.76639,37311.20617,103.890680821,1.35370313456
904,81008,28638.1725,28695.62192,103.839052792,1.27578750835
905,50004,29072.83897,29358.88849,103.842958452,1.28178584696
906,820185,36565.68055,42216.83197,103.910288132,1.39806727346
907,541321,34533.95691,41325.44076,103.892031263,1.3900063863
908,609653,17172.11533,35522.17374,103.736023751,1.337522502
909,308225,29858.25171,34068.39982,103.850015969,1.32437697045
910,670624,20034.71198,40900.96477,103.761744392,1.38616722281
911,510228,42274.11885,39342.83991,103.961581592,1.37207372897
912,151126,26942.0537,29646.01969,103.823812514,1.28438256117
913,560649,29164.05575,39970.39219,103.843778473,1.37775252343
914,822618,36768.68686,42592.6142,103.91211242,1.40146564877
915,520469,41504.45324,38042.73524,103.954665025,1.36031643583
916,543295,35432.36936,42125.05666,103.900104398,1.39723760474
917,165006,27722.53095,29885.21697,103.830825408,1.28654579403
918,469983,39469.54218,32563.57758,103.936377961,1.31076581281
919,520256,41181.23168,36130.77899,103.951759832,1.34302556608
920,680286,17785.9645,40176.08357,103.741537949,1.37961096386
921,560103,28665.73541,39226.90845,103.839300683,1.37102873782
922,466665,40178.25827,34369.65292,103.942746823,1.32709901821
923,449302,35836.31803,31467.52253,103.90373143,1.30085462235
924,820130,36539.79065,41674.82761,103.910055332,1.39316559274
925,417657,36908.25513,34562.74561,103.913364154,1.32884641073
926,733687,25024.6184,47047.00111,103.806581864,1.44175069037
927,520373,41946.93878,37553.17891,103.958640816,1.35588886897
928,530504,34087.14581,39459.06425,103.888015933,1.37312765007
929,640259,14124.06487,36406.01636,103.708634883,1.34551439525
930,680284,17852.76455,40187.48337,103.742138192,1.37971408267
931,650135,18148.3075,37040.64678,103.744794902,1.35125535049
932,822633,36912.91507,42566.69842,103.91340842,1.40123123178
933,310125,29364.703,35612.25837,103.845581237,1.33833910598
934,271008,23648.3366,32091.06669,103.794216828,1.30649441787
935,520268,40750.4251,37053.64754,103.947889172,1.3513718301
936,160130,27549.36366,29206.83397,103.82926944,1.28041073415
937,218816,30099.50343,33082.72114,103.852183678,1.31546282567
938,470142,36897.5366,35313.80177,103.913268061,1.33563869301
939,560223,28534.43589,38675.56653,103.838120854,1.36604260102
940,120363,20833.24822,32789.87332,103.768921776,1.31281365014
941,750321,26365.66082,47502.07501,103.818632415,1.44586632383
942,310174,28956.00455,34765.4812,103.841908815,1.3306811692
943,543203,34881.65823,40985.92082,103.895155549,1.38693581127
944,510215,42281.99546,38895.13627,103.961652153,1.36802486355
945,760449,29216.73651,44930.41707,103.844252056,1.42260920257
946,90110,27304.5521,28478.06162,103.827069731,1.27381996792
947,455168,38616.41959,33001.16588,103.928712399,1.31472350706
948,579879,29197.41088,36787.58619,103.844078066,1.34896836025
949,526856,39689.29485,37223.05621,103.938354326,1.35290433291
950,520162,42093.33351,36427.99116,103.959955738,1.34571302733
951,461041,38326.26271,34398.28979,103.926105666,1.327358684
952,462027,39306.62657,34039.51881,103.934914628,1.32411374301
953,462219,39156.03927,34173.61094,103.933561571,1.32532647835
954,520393,41742.97331,37476.17489,103.956808023,1.35519256842
955,279860,23459.37742,34938.76053,103.792518521,1.3322479209
956,640945,12065.78026,36265.24545,103.690140058,1.34424029532
957,820297,36027.0626,42673.09489,103.905448344,1.40219370262
958,752503,26747.30511,48001.2204,103.822061846,1.45038043308
959,249034,26866.05319,30723.41112,103.82312958,1.29412610807
960,557325,32002.03726,38793.04962,103.869279657,1.3671048102
961,458966,37400.00847,32446.38074,103.91778218,1.3097066276
962,600271,18309.57762,35980.85731,103.746244355,1.34167105501
963,520488,41690.94386,38032.31346,103.956340759,1.36022209981
964,510461,41966.84415,39239.79332,103.958820468,1.37114196201
965,210010,30102.66952,32912.02031,103.852212115,1.31391906749
966,530928,33358.47449,39849.12609,103.881468373,1.37665537034
967,732685,24975.1291,47005.94371,103.806137159,1.44137937687
968,678816,20714.60117,37965.21191,103.767854435,1.35961751845
969,520840,39385.3861,37027.43181,103.935623442,1.35113529568
970,760726,27735.53985,45367.35533,103.830942161,1.42656073905
971,730751,23646.59795,47416.2683,103.794198947,1.44509002777
972,541302,34442.41321,41055.39795,103.891208613,1.38756423764
973,510512,40294.83132,39725.5009,103.943796482,1.37553526458
974,670534,20298.53126,40705.22647,103.76411506,1.38439710798
975,670533,20246.47805,40755.34093,103.763647309,1.38485031108
976,589630,22480.62875,35111.85302,103.783723882,1.33381314505
977,90038,26763.73687,28313.59871,103.822210318,1.27233260646
978,560564,30879.63477,39083.36762,103.859194121,1.36973047289
979,550309,31548.67335,37320.13526,103.865205693,1.35378435767
980,150111,26924.49034,29849.10551,103.823654693,1.28621919744
981,570189,30060.63734,36927.9062,103.851834706,1.35023731755
982,530710,34076.47432,38744.77464,103.887919896,1.36666787509
983,69901,29493.24985,29247.61536,103.846736001,1.28077951472
984,688729,18969.21735,41290.64075,103.752169997,1.38969099839
985,140102,24362.02236,32238.42059,103.800629613,1.30782712662
986,69911,29526.08244,29302.82946,103.847031017,1.2812788501
987,799035,33096.73162,41003.75493,103.879116624,1.38709746341
988,730202,21528.30682,47202.00996,103.775164057,1.44315194388
989,600047,17602.54982,33598.53508,103.739892105,1.32012596961
990,521496,40963.20921,38132.30441,103.949801635,1.36112670693
991,467046,39522.07266,33363.94598,103.93685027,1.3180040306
992,757667,28576.38272,48957.71129,103.83849798,1.45903061104
993,518211,40368.13566,39272.41658,103.944454984,1.37143770891
994,440031,36694.8518,31784.76166,103.911445827,1.30372339021
995,424160,36969.34056,32256.88415,103.913912369,1.30799301717
996,439431,34894.27789,32778.28622,103.895267068,1.31270892355
997,670601,20117.85885,40425.78942,103.762491658,1.38186993308
998,389758,34192.80592,33228.24222,103.888964089,1.31677831394
999,670515,20649.18446,41127.21973,103.767265837,1.38821355169
1000,730337,22260.83316,45826.74768,103.781746803,1.430714735
1001,538804,35476.94702,39463.86408,103.900504286,1.37317073771
1002,609650,17245.44793,35529.08771,103.736682684,1.33758505561
1003,544895,33818.93509,38162.69507,103.885605616,1.36140380909
1004,460133,39398.42979,34419.3129,103.935739669,1.32754842669
1005,670627,19771.55892,40823.29621,103.759379785,1.38546474366
1006,670521,20508.95447,41031.63326,103.766005787,1.38734906676
1007,610113,15874.44205,35043.96572,103.724363608,1.33319727298
1008,640404,15667.96147,37335.69231,103.722507332,1.35392271197
1009,579207,29265.81538,36964.00613,103.84469273,1.35056383661
1010,449032,37787.86971,32139.24342,103.9212672,1.30692886865
1011,650260,19731.37626,37002.96381,103.759019776,1.3509150392
1012,650143,18048.79597,36943.47844,103.743900761,1.35037656271
1013,668279,19628.90228,39861.06085,103.758098181,1.37676259847
1014,681672,18434.19091,42640.15551,103.74736193,1.40189534026
1015,140082,24335.8332,31838.15048,103.800394338,1.30420722231
1016,600224,17250.88775,35986.13934,103.736731402,1.34171846438
1017,560231,28467.23125,38953.83315,103.837516978,1.36855914614
1018,650218,19207.88331,36608.87962,103.75431598,1.34735093598
1019,160124,27437.43666,29595.44319,103.828263726,1.28392517784
1020,310122,29455.7046,35739.42949,103.846398946,1.33948919219
1021,680295,17722.5259,40016.35718,103.740967963,1.37816643524
1022,821205,35667.98872,42259.44421,103.902221662,1.39845289506
1023,820187,36620.75472,42288.83112,103.910783039,1.39871839093
1024,321105,31084.95486,33631.10409,103.861038511,1.32042212364
1025,520462,41540.78956,37886.66044,103.95499146,1.35890493762
1026,793410,32804.23841,41304.51339,103.876488397,1.38981746401
1027,650192,18159.23567,36410.94139,103.744893304,1.34556052925
1028,520240,40665.16846,37454.3115,103.947123258,1.35499532141
1029,510135,41821.90691,38507.4702,103.957517767,1.36451917713
1030,310059,30055.65581,35435.40569,103.851789842,1.33673967405
1031,455044,37911.37577,33111.51202,103.92237727,1.31572167283
1032,760437,29556.45637,44829.26216,103.84730474,1.42169437756
1033,120429,20158.22384,32799.94375,103.762856349,1.31290455885
1034,650258,19715.01224,37042.42354,103.758872724,1.35127189413
1035,680564,18229.11361,41930.66547,103.745519382,1.39547890606
1036,470140,36910.91772,35230.74709,103.913388273,1.33488757273
1037,670536,20259.78709,40682.1014,103.763766921,1.38418796304
1038,597818,21360.18666,36049.40294,103.773655869,1.34229178436
1039,510122,41475.51965,38729.73959,103.954405349,1.36652945733
1040,120117,21084.9301,34078.14039,103.771182972,1.32446433304
1041,730866,23478.0479,47033.32583,103.792684419,1.44162680914
1042,730845,23491.14682,47160.98743,103.792802105,1.44278133616
1043,120333,20673.68646,33049.57698,103.767487974,1.31516227922
1044,680408,17667.90926,40208.93109,103.740477125,1.37990798327
1045,579503,27391.84339,39822.79382,103.827853849,1.37641771327
1046,530695,34026.50742,39811.27867,103.887471126,1.37631296242
1047,436928,32687.53524,31086.29143,103.875438147,1.29740753808
1048,120316,20343.53806,33413.1092,103.764521336,1.31844985331
1049,90101,27150.14149,28219.46244,103.825682303,1.2714812837
1050,190007,31382.08654,31851.96212,103.8637082,1.30433216235
1051,310224,30531.53332,35926.08279,103.856065919,1.3411771472
1052,575568,27852.70761,38668.84407,103.831995055,1.36598180992
1053,449291,38991.56807,32424.40267,103.932083088,1.30950734002
1054,824175,36295.44445,42248.99325,103.907859854,1.39835820709
1055,823128,36802.62735,41607.77152,103.912417105,1.39255908354
1056,460218,39232.89313,34411.02223,103.93425223,1.32747351047
1057,530347,35455.37851,39208.35118,103.900310414,1.3708599774
1058,560218,28937.99725,38574.3971,103.841747128,1.36512765078
1059,567964,27923.26637,39305.50741,103.832629073,1.37173956611
1060,520222,41762.53381,35965.35026,103.956983097,1.3415292306
1061,641684,13599.79121,36238.56921,103.703924054,1.34399981972
1062,530348,35384.84142,39198.44102,103.899676586,1.37077037126
1063,542323,34610.93106,41554.88794,103.892722988,1.39208140576
1064,680113,18842.33197,39999.40073,103.751030236,1.37801345859
1065,520321,41821.75415,36979.61378,103.95751569,1.35070182065
1066,530959,33093.65321,39882.86487,103.879088768,1.37696053884
1067,596730,20540.73748,35999.31267,103.766292642,1.34183859408
1068,85301,28929.25501,28879.01152,103.84166828,1.27744601244
1069,510257,42509.67462,38786.14937,103.963697951,1.36703911652
1070,737937,22746.3855,45869.35202,103.786109935,1.43110012764
1071,680669,18546.83911,42750.27458,103.74837413,1.40289125361
1072,640624,12926.76001,35882.96805,103.697876652,1.34078356816
1073,460420,38633.5378,34440.79403,103.928866712,1.32774297099
1074,750304,26757.01217,47395.94341,103.822149101,1.44490652835
1075,507005,43049.57382,37559.99807,103.968548689,1.3559500024
1076,570289,29290.5541,37635.39595,103.844915052,1.35663564601
1077,440064,36475.83201,31609.99774,103.909477787,1.30214294893
1078,562596,29917.18466,39349.27531,103.850545848,1.37213532516
1079,550225,32078.15945,37645.80992,103.86996351,1.35672957511
1080,753351,26491.96052,48110.72176,103.819767311,1.45137071089
1081,330022,31148.89192,33364.39642,103.861612991,1.3180101075
1082,436580,34667.70181,31926.79932,103.893230989,1.30500843042
1083,570261,29113.53352,37894.9661,103.843324416,1.35898311308
1084,659443,18724.91865,37721.33635,103.749975903,1.35741144257
1085,131028,22310.5426,31904.457,103.782196153,1.304806569
1086,510627,39937.28271,40178.08371,103.940583838,1.37962840187
1087,150129,26961.07671,29554.85655,103.823983446,1.28355811436
1088,576270,27380.14617,39589.8756,103.827748746,1.37431128393
1089,589484,22093.70355,35640.59235,103.780247037,1.33859480099
1090,140056,25404.08799,30644.63082,103.809993202,1.29341355938
1091,670142,20698.08212,39835.60699,103.76770554,1.3765326886
1092,670125,21008.24496,39913.56611,103.770492559,1.37723779811
1093,160128,27525.87716,29330.51074,103.829058403,1.28152922315
1094,120724,20213.4607,31771.77403,103.763352937,1.30360617541
1095,805532,31035.64416,40713.30702,103.860596143,1.38447104452
1096,470141,36918.58959,35277.16449,103.913457223,1.33530735257
1097,85101,28850.74891,28922.69521,103.840962875,1.27784107463
1098,161010,27928.51136,29989.56325,103.832676225,1.28748946632
1099,80104,28173.58641,28545.73372,103.834878316,1.27443197789
1100,680402,17552.2908,40130.93742,103.739438237,1.37920259634
1101,579958,29546.28436,36965.56726,103.847212922,1.35057794175
1102,730677,24497.00586,46764.24484,103.801840785,1.43919348456
1103,648401,13006.38636,37220.45816,103.698591476,1.35287935943
1104,520251,40775.63906,37207.47846,103.948115801,1.35276300863
1105,507003,43073.24641,37645.83175,103.968761445,1.35672623749
1106,82001,29042.23553,28671.57897,103.842683446,1.27557006163
1107,520272,41016.71069,36809.03705,103.950281807,1.34915954973
1108,329779,30002.06241,34120.89703,103.851308188,1.32485172753
1109,312082,29730.01786,35313.11605,103.848863789,1.33563375033
1110,640401,15548.59541,37280.72035,103.721434775,1.3534255165
1111,368946,33592.52949,34857.35452,103.883570598,1.33151153887
1112,560118,28241.10387,39474.84846,103.83548507,1.37327102519
1113,671632,19637.36315,40780.54214,103.758173946,1.38507805332
1114,570237,29539.31431,37943.2732,103.847150341,1.3594199663
1115,380101,33568.30665,33685.77491,103.883352729,1.32091619599
1116,530617,33597.683,39061.44534,103.883617687,1.36953182525
1117,680535,18052.43884,41472.6883,103.743931976,1.39133706982
1118,163118,27222.64185,29401.29566,103.826333715,1.2821693711
1119,541325,34410.50216,41737.41771,103.890922017,1.3937321836
1120,650244,19525.57646,36803.24254,103.757170592,1.34910877505
1121,530627,33404.64667,39028.00282,103.881883114,1.36922941914
1122,670154,20409.43197,39645.98727,103.765111859,1.37481776363
1123,530170,34231.7771,37062.5592,103.889315048,1.35145449304
1124,540248,35261.16641,41545.05432,103.898565858,1.39199231872
1125,460028,39315.32417,33994.3574,103.934992763,1.32370531661
1126,530221,33601.37821,37632.01036,103.883650622,1.35660452937
1127,289542,24179.04411,35151.76784,103.798985105,1.33417438243
1128,151073,26161.14472,30047.90254,103.816795715,1.28801701246
1129,640467,15671.3082,36844.68035,103.722537605,1.34948218422
1130,751467,25829.85256,48204.06277,103.813817591,1.45221480922
1131,548278,33490.99856,38620.73557,103.882658971,1.36554622494
1132,543299,35620.27261,42022.83611,103.901792833,1.39631311056
1133,540156,36245.54886,41429.79187,103.90741127,1.39094966444
1134,738212,22396.89946,45669.09698,103.782969516,1.429289027
1135,460160,40455.5419,33506.97234,103.945238014,1.31929714295
1136,510606,40174.90712,39854.6746,103.942718932,1.37670351313
1137,510192,41993.19035,38698.57041,103.959056952,1.36624733462
1138,520210,41429.37091,37345.03288,103.953990049,1.35400671231
1139,730874,23128.75552,47176.37943,103.789545662,1.44292047506
1140,670417,20743.36072,40661.05794,103.768112198,1.38399777791
1141,163131,27501.96352,29199.35524,103.828843532,1.28034309843
1142,650387,19009.91544,38547.94557,103.752536536,1.36488708168
1143,640721,12891.16341,36240.27491,103.697556618,1.34401489757
1144,530129,34038.51875,37069.64103,103.887578501,1.35151857821
1145,640402,15659.10009,37276.46954,103.722427731,1.35338711966
1146,641653,12791.64846,35444.46148,103.696662817,1.33681781378
1147,659636,19386.4425,36536.18007,103.755920464,1.34669351953
1148,460521,38432.35275,34718.73324,103.927059051,1.33025662103
1149,151057,25865.35987,30070.71247,103.814137966,1.2882232787
1150,640636,12940.84156,36023.18212,103.698003113,1.34205161791
1151,650280,19523.28766,36638.88645,103.757150072,1.34762239768
1152,680561,18166.36326,42024.42521,103.744955489,1.39632681321
1153,520165,41984.0101,36410.11086,103.958973394,1.34555137575
1154,596716,20690.06035,35802.93677,103.767634444,1.34006267795
1155,669623,19928.24455,37346.8944,103.760788669,1.35402547637
1156,680503,17873.32919,41138.92684,103.742322652,1.38831859279
1157,574327,28235.48577,36687.75075,103.835434565,1.34806550699
1158,600122,17284.32909,35319.27761,103.737032128,1.33568762399
1159,650164,17929.76313,36649.36039,103.742831276,1.34771662715
1160,98272,28473.25997,24782.54012,103.837570936,1.24039896524
1161,555720,31956.62094,37658.35276,103.868871409,1.35684302446
1162,640524,15082.51592,36591.60478,103.717247056,1.34719321518
1163,440075,36248.73765,31746.96227,103.907437278,1.30338166806
1164,543207,35223.25824,40749.87759,103.898225028,1.38480103958
1165,510118,41519.94176,38798.17578,103.954804542,1.36714834813
1166,600270,18282.41032,35928.17395,103.746000258,1.3411945972
1167,400016,35916.12405,33916.09005,103.904449148,1.32299856566
1168,160137,27292.32065,28956.76068,103.826959816,1.27814915425
1169,310159,29365.64591,34770.8166,103.845589672,1.33072940503
1170,650370,18678.77734,38004.90583,103.749561206,1.35997592674
1171,89937,28309.91347,28700.48944,103.836103265,1.27583153339
1172,808226,31052.88009,40379.53455,103.860750986,1.38145252438
1173,640516,15452.2177,36404.85238,103.720569126,1.34550445312
1174,440071,36416.4188,31873.69502,103.908944004,1.30452774834
1175,600041,17724.18434,33759.65162,103.740985,1.32158308983
1176,650391,19031.49933,38654.70617,103.752730449,1.36585259204
1177,530690,33829.0723,39879.09221,103.885697042,1.37692628342
1178,310234,30739.5612,35639.94217,103.857935148,1.33858937504
1179,560502,29850.54654,39743.92227,103.849947082,1.37570437531
1180,460056,37653.77452,34285.6622,103.920062963,1.3263403418
1181,521159,40545.63964,37018.07107,103.946049034,1.35105017641
1182,543309,33826.7607,41446.25112,103.885676581,1.39109910174
1183,390001,33568.92131,32271.71967,103.883357998,1.30812798439
1184,752360,25987.5752,47819.84746,103.815234917,1.44874011762
1185,760722,27521.1316,45270.06277,103.829015507,1.42568085748
1186,680009,19188.9726,40222.54342,103.754144987,1.38003158554
1187,570205,29599.41614,37489.94561,103.847690372,1.35532023
1188,380124,33937.43815,33406.17278,103.886669514,1.31838750483
1189,640484,16095.65961,36704.37617,103.726350718,1.3482134971
1190,600034,17809.47319,33571.2184,103.741751426,1.31987899714
1191,560202,29246.06434,38942.59871,103.844515337,1.36845752332
1192,670178,20376.26296,40244.84708,103.764813657,1.38023362504
1193,670230,21199.27195,39795.01783,103.772209103,1.3761657354
1194,560134,28993.69331,39338.84575,103.842247621,1.37204104954
1195,640536,15025.30725,36891.45601,103.716732872,1.34990493275
1196,650361,18832.68856,38089.0116,103.750944173,1.36073659646
1197,640637,12922.70326,35967.51682,103.697840158,1.34154819304
1198,310200,29949.97405,35979.54913,103.850840265,1.34166072101
1199,821106,36365.75837,42054.34414,103.908491625,1.39659785172
1200,550114,32248.12911,38985.5816,103.87149099,1.36884596597
1201,730810,22972.23021,47148.45855,103.788139133,1.44266794115
1202,140129,25897.24262,30616.39696,103.814424409,1.29315825941
1203,730631,24447.94354,46335.99007,103.801399966,1.43532049804
1204,644989,12654.15923,35329.47214,103.695427458,1.3357778245
1205,560624,28744.24381,40391.17519,103.840006166,1.3815579479
1206,650325,18440.78627,38295.44766,103.747422606,1.36260340486
1207,640605,13114.57261,35635.61436,103.699564377,1.33854668868
1208,80333,29047.92966,29197.00662,103.842734627,1.28032184494
1209,600033,17819.98902,33618.25228,103.741845901,1.32030435788
1210,570178,30120.81315,36692.21931,103.852375407,1.34810584504
1211,350139,31651.74685,35053.54542,103.866131602,1.3332861151
1212,370029,33983.0511,34700.88826,103.887079622,1.3300964396
1213,640410,16094.84507,37310.60941,103.726343159,1.35369604493
1214,530454,34909.67161,40015.1619,103.895407043,1.37815661378
1215,520873,39004.8443,37338.0089,103.932204151,1.35394418261
1216,680211,18494.12276,40431.49448,103.747901185,1.3819210446
1217,640178,14144.63102,36602.05153,103.708819592,1.34728727295
1218,610367,15306.64477,35545.93644,103.719261426,1.33773667659
1219,520290,41497.79592,36888.7032,103.954604686,1.34987980748
1220,641655,12994.38105,35302.87929,103.698484552,1.33553749958
1221,488355,42319.65743,36544.55268,103.961989448,1.34676705853
1222,390028,33838.56294,32038.58628,103.885780813,1.30601955929
1223,530145,33559.6109,37067.89871,103.883275211,1.35150291417
1224,310061,30091.24194,35401.73547,103.852109602,1.3364351701
1225,530644,33335.49807,39272.46888,103.88126181,1.37144029467
1226,100076,25264.90115,28539.99821,103.808742731,1.27437999029
1227,130020,22458.62142,32112.37968,103.783526673,1.3066869746
1228,238428,28400.68788,30859.18594,103.836918934,1.29535402591
1229,532986,33205.29661,40512.7115,103.880092076,1.38265662485
1230,760161,27979.32425,46054.50587,103.833132787,1.43277508119
1231,310062,30031.96945,35387.03836,103.851577003,1.33630225869
1232,461062,39875.59102,33953.18774,103.940027036,1.3233327806
1233,130013,22742.40296,31966.14712,103.786076609,1.30536454889
1234,402003,35294.00151,33297.24817,103.898858903,1.317402137
1235,520450,41169.9093,37720.37102,103.951658789,1.35740124515
1236,670129,21001.59572,39746.21543,103.770432851,1.37572433775
1237,760156,28027.82209,45956.35225,103.833568586,1.43188741538
1238,520719,39420.57536,37876.66036,103.935939962,1.35881539053
1239,560426,30224.5689,39055.03906,103.853307892,1.36947433617
1240,460165,40550.12251,33619.16861,103.946087914,1.32031176577
1241,560633,28994.44511,40349.76508,103.84225441,1.38118344228
1242,689675,17939.20668,40882.19562,103.7429147,1.38599683343
1243,534200,35570.86094,39413.33589,103.901348157,1.37271375513
1244,568429,31222.22004,37119.31036,103.862272279,1.35196820599
1245,530669,33651.56695,39486.02249,103.884101952,1.37337153753
1246,510421,41527.99998,39235.60665,103.95487715,1.37110430407
1247,730767,24008.47361,47532.76478,103.797450741,1.44614363347
1248,550305,31744.18655,37326.7838,103.866962506,1.35384446081
1249,140092,24319.36409,32007.49758,103.800246336,1.3057387356
1250,120716,20152.44998,31639.45681,103.762804761,1.30240953059
1251,150059,25888.22182,30135.32341,103.814343385,1.28880759887
1252,164008,27644.56107,29883.27368,103.830124817,1.28652821881
1253,600062,17501.29052,33750.36549,103.738982187,1.32149903372
1254,100086,25239.7945,28811.99948,103.808517115,1.2768398721
1255,541258,35077.62366,41662.52736,103.896916612,1.39305474741
1256,426372,36540.97428,33332.56586,103.910063593,1.31772121556
1257,440062,36425.85221,31669.67773,103.909028712,1.30268268688
1258,560415,30263.37856,38498.44813,103.853656582,1.36444072382
1259,277279,22261.18875,33326.08509,103.781752423,1.31766325757
1260,310230,30891.80692,35603.16902,103.859303162,1.33825679755
1261,610158,15639.80816,34575.64943,103.722255482,1.32896189955
1262,600265,18124.10277,35870.16324,103.74457779,1.34066991807
1263,560457,30851.59436,38635.92343,103.858942116,1.36568395049
1264,570230,29354.93837,37780.26639,103.845493594,1.35794579978
1265,823288,35829.9514,42702.14047,103.903677146,1.40245643443
1266,578856,27341.15932,37422.70483,103.827398469,1.35471216383
1267,530699,34217.77205,39766.25698,103.889189768,1.37590576267
1268,659245,18998.39551,37531.06936,103.752433327,1.35569082138
1269,680631,18516.88234,42055.84577,103.74810517,1.39661108618
1270,140168,24687.43972,30155.61189,103.803553864,1.28899097678
1271,163023,27283.20061,29685.22115,103.826877853,1.28473709506
1272,760844,28212.35391,44136.18708,103.835226764,1.41542649841
1273,80013,28798.48761,28573.9413,103.840493279,1.27468706782
1274,823302,35966.60212,42960.87952,103.904905136,1.40479633802
1275,731686,24917.56348,47089.6039,103.805619866,1.44213596292
1276,542304,34220.79915,41175.69379,103.889217266,1.38865219775
1277,820188,36582.19391,42315.15386,103.910436547,1.39895645559
1278,350145,31656.99166,34954.45461,103.866178717,1.33238997245
1279,530645,33357.26886,39307.25073,103.881457442,1.37175484524
1280,510112,41633.42791,38857.78918,103.955824319,1.36768741707
1281,160113,27154.8666,29190.76564,103.825724734,1.28026540969
1282,90104,27143.57022,28321.21323,103.825623255,1.27240148205
1283,85401,28909.40899,28821.09933,103.841489955,1.27692227547
1284,150051,25673.5101,29987.53674,103.812414123,1.28747105299
1285,521891,38866.74345,36757.99509,103.930963019,1.34869880231
1286,640604,13160.04992,35644.02717,103.699973012,1.33862279333
1287,510415,41681.2025,39310.68463,103.956253814,1.3717832102
1288,560558,30880.48661,39248.87402,103.859201792,1.37122725342
1289,600050,17368.83056,33648.49962,103.737792001,1.32057775031
1290,310222,30528.7766,35991.18429,103.856041154,1.34176590224
1291,400035,35573.75995,33706.93883,103.901372775,1.32110716413
1292,544262,34860.30335,41793.75814,103.894963849,1.39424160299
1293,554791,31809.39156,38106.95074,103.867548514,1.36090000321
1294,530154,33213.51727,37146.10694,103.880165355,1.35221026369
1295,160104,27015.21874,29273.8943,103.824469942,1.28101719208
1296,100045,25340.21916,28243.0432,103.809419515,1.27169443978
1297,510239,42475.11331,39467.31348,103.963387727,1.37319932243
1298,730643,24466.16859,46597.47494,103.801563703,1.4376852744
