H1_HHID,HP_ID,Home_pcode,H2_DwellingType,Work_pcode,H4_TotalPax,P1_Age,P5_Employ,num_workers,num_24_below,num_24_55,num_55_above,dis_to_subway,dis_to_center,nPOIs_network,nPOIs_euclidean,URA5region
670181BO,670181BO_4,670181,HDB 4-room,688846.0,4,15-19 yrs old,Full time student,2.0,1.0,2.0,1.0,241,14551,48,58,2
670181BR9,670181BR9_4,670181,HDB 5-room,569830.0,6,15-19 yrs old,Full time student,2.0,1.0,2.0,0.0,241,14551,48,58,2
670181CO,670181CO_4,670181,HDB 5-room,639798.0,4,20-24 yrs old,Full time student,1.0,1.0,1.0,0.0,241,14551,48,58,2
670181CR4,670181CR4_4,670181,HDB 5-room,119077.0,6,25-29 yrs old,Full time student,3.0,1.0,2.0,2.0,241,14551,48,58,2
670181CR4,670181CR4_5,670181,HDB 5-room,569830.0,6,15-19 yrs old,Full time student,3.0,1.0,2.0,2.0,241,14551,48,58,2
670185AO,670185AO_1,670185,HDB 5-room,627864.0,7,35-39 yrs old,Employed Full-time,3.0,3.0,4.0,0.0,204,14612,55,57,2
670185AO,670185AO_6,670185,HDB 5-room,127368.0,7,35-39 yrs old,Employed Full-time,3.0,3.0,4.0,0.0,204,14612,55,57,2
670185BR2,670185BR2_1,670185,HDB 4-room,569088.0,2,60-64 yrs old,Employed Full-time,1.0,0.0,0.0,2.0,204,14612,55,57,2
670185CR1,670185CR1_3,670185,HDB 5-room,739111.0,4,45-49 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,204,14612,55,57,2
670185CR5,670185CR5_2,670185,HDB 5-room,628128.0,4,40-44 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,204,14612,55,57,2
670185DR4,670185DR4_1,670185,HDB 4-room,188536.0,2,35-39 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,204,14612,55,57,2
670185DR4,670185DR4_2,670185,HDB 4-room,188536.0,2,35-39 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,204,14612,55,57,2
670185AO,670185AO_3,670185,HDB 5-room,768578.0,7,10-14 yrs old,Full time student,3.0,3.0,4.0,0.0,204,14612,55,57,2
670185AO,670185AO_4,670185,HDB 5-room,689809.0,7,10-14 yrs old,Full time student,3.0,3.0,4.0,0.0,204,14612,55,57,2
670185AO,670185AO_5,670185,HDB 5-room,677742.0,7,6-9 yrs old,Full time student,3.0,3.0,4.0,0.0,204,14612,55,57,2
670185CR1,670185CR1_2,670185,HDB 5-room,689621.0,4,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,204,14612,55,57,2
670185CR5,670185CR5_3,670185,HDB 5-room,649295.0,4,6-9 yrs old,Full time student,1.0,1.0,2.0,0.0,204,14612,55,57,2
670206AR1,670206AR1_1,670206,HDB 4-room,738078.0,5,40-44 yrs old,Employed Full-time,1.0,3.0,2.0,0.0,518,13256,1,17,2
670206BO,670206BO_1,670206,HDB 4-room,670256.0,4,45-49 yrs old,Employed Full-time,3.0,0.0,4.0,0.0,518,13256,1,17,2
670206BO,670206BO_2,670206,HDB 4-room,619893.0,4,45-49 yrs old,Employed Full-time,3.0,0.0,4.0,0.0,518,13256,1,17,2
670206BO,670206BO_3,670206,HDB 4-room,669559.0,4,40-44 yrs old,Employed Full-time,3.0,0.0,4.0,0.0,518,13256,1,17,2
670206CO,670206CO_1,670206,HDB 4-room,597655.0,3,65-69 yrs old,Employed Full-time,2.0,0.0,1.0,2.0,518,13256,1,17,2
670206DO,670206DO_1,670206,HDB 4-room,169208.0,4,40-44 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,518,13256,1,17,2
670206DO,670206DO_2,670206,HDB 4-room,787103.0,4,40-44 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,518,13256,1,17,2
670206AR1,670206AR1_3,670206,HDB 4-room,677742.0,5,10-14 yrs old,Full time student,1.0,3.0,2.0,0.0,518,13256,1,17,2
670206AR1,670206AR1_4,670206,HDB 4-room,677742.0,5,10-14 yrs old,Full time student,1.0,3.0,2.0,0.0,518,13256,1,17,2
670206AR1,670206AR1_5,670206,HDB 4-room,689621.0,5,10-14 yrs old,Full time student,1.0,3.0,2.0,0.0,518,13256,1,17,2
670206DO,670206DO_3,670206,HDB 4-room,679938.0,4,10-14 yrs old,Full time student,2.0,2.0,2.0,0.0,518,13256,1,17,2
670206DO,670206DO_4,670206,HDB 4-room,679676.0,4,10-14 yrs old,Full time student,2.0,2.0,2.0,0.0,518,13256,1,17,2
670210AO,670210AO_3,670210,HDB 5-room,49315.0,4,45-49 yrs old,Employed Full-time,1.0,0.0,1.0,2.0,1033,13135,3,22,2
670210BO,670210BO_1,670210,HDB 5-room,569876.0,5,50-54 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,1033,13135,3,22,2
670210BO,670210BO_2,670210,HDB 5-room,229832.0,5,50-54 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,1033,13135,3,22,2
670210BO,670210BO_3,670210,HDB 5-room,599489.0,5,15-19 yrs old,Full time student,2.0,2.0,2.0,0.0,1033,13135,3,22,2
670210BO,670210BO_4,670210,HDB 5-room,688258.0,5,15-19 yrs old,Full time student,2.0,2.0,2.0,0.0,1033,13135,3,22,2
670211BO,670211BO_1,670211,HDB 5-room,680622.0,3,45-49 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,1013,13183,3,19,2
670211BO,670211BO_2,670211,HDB 5-room,680622.0,3,35-39 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,1013,13183,3,19,2
670211CR1,670211CR1_3,670211,HDB 5-room,288913.0,4,25-29 yrs old,Employed Full-time,1.0,0.0,1.0,2.0,1013,13183,3,19,2
670213AO,670213AO_1,670213,HDB 4-room,738524.0,4,50-54 yrs old,Employed Full-time,4.0,0.0,4.0,0.0,951,13214,4,21,2
670213AO,670213AO_2,670213,HDB 4-room,129588.0,4,50-54 yrs old,Employed Full-time,4.0,0.0,4.0,0.0,951,13214,4,21,2
670213AO,670213AO_3,670213,HDB 4-room,189720.0,4,25-29 yrs old,Employed Full-time,4.0,0.0,4.0,0.0,951,13214,4,21,2
670213AO,670213AO_4,670213,HDB 4-room,619625.0,4,25-29 yrs old,Employed Full-time,4.0,0.0,4.0,0.0,951,13214,4,21,2
670213BR1,670213BR1_3,670213,HDB 4-room,188720.0,3,30-34 yrs old,Employed Full-time,1.0,0.0,1.0,2.0,951,13214,4,21,2
670213CR3,670213CR3_1,670213,HDB 4-room,309918.0,4,45-49 yrs old,Self-employed,1.0,2.0,2.0,0.0,951,13214,4,21,2
670213DR2,670213DR2_1,670213,HDB 4-room,638486.0,4,50-54 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,951,13214,4,21,2
670213DR2,670213DR2_2,670213,HDB 4-room,689812.0,4,50-54 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,951,13214,4,21,2
670213CR3,670213CR3_3,670213,HDB 4-room,677741.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,951,13214,4,21,2
670213CR3,670213CR3_4,670213,HDB 4-room,758528.0,4,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,951,13214,4,21,2
670213DR2,670213DR2_3,670213,HDB 4-room,599489.0,4,15-19 yrs old,Full time student,2.0,2.0,2.0,0.0,951,13214,4,21,2
670213DR2,670213DR2_4,670213,HDB 4-room,599489.0,4,15-19 yrs old,Full time student,2.0,2.0,2.0,0.0,951,13214,4,21,2
670228AO,670228AO_4,670228,HDB 5-room,639076.0,5,55-59 yrs old,Employed Full-time,1.0,1.0,1.0,2.0,129,13610,4,18,2
670228BR1,670228BR1_3,670228,HDB 5-room,238872.0,5,35-39 yrs old,Employed Full-time,3.0,0.0,3.0,2.0,129,13610,4,18,2
670228BR1,670228BR1_4,670228,HDB 5-room,58360.0,5,35-39 yrs old,Employed Full-time,3.0,0.0,3.0,2.0,129,13610,4,18,2
670228CR1,670228CR1_3,670228,HDB 5-room,59108.0,5,25-29 yrs old,Employed Full-time,3.0,2.0,3.0,0.0,129,13610,4,18,2
670228CR1,670228CR1_5,670228,HDB 5-room,389835.0,5,20-24 yrs old,Employed Full-time,3.0,2.0,3.0,0.0,129,13610,4,18,2
670228DO,670228DO_2,670228,HDB 5-room,238872.0,6,50-54 yrs old,Employed Full-time,4.0,1.0,4.0,1.0,129,13610,4,18,2
670228DO,670228DO_4,670228,HDB 5-room,238859.0,6,25-29 yrs old,Employed Full-time,4.0,1.0,4.0,1.0,129,13610,4,18,2
670228DO,670228DO_5,670228,HDB 5-room,39594.0,6,25-29 yrs old,Employed Full-time,4.0,1.0,4.0,1.0,129,13610,4,18,2
670228AO,670228AO_5,670228,HDB 5-room,119077.0,5,20-24 yrs old,Full time student,1.0,1.0,1.0,2.0,129,13610,4,18,2
670230AO,670230AO_1,670230,HDB 3-room,98269.0,3,45-49 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,672,13598,2,16,2
670230BR1,670230BR1_1,670230,HDB 3-room,679943.0,3,60-64 yrs old,Employed Full-time,2.0,1.0,0.0,2.0,672,13598,2,16,2
670230CR1,670230CR1_1,670230,HDB 3-room,117606.0,3,50-54 yrs old,Employed Full-time,2.0,1.0,2.0,0.0,672,13598,2,16,2
670230CR1,670230CR1_3,670230,HDB 3-room,129858.0,3,20-24 yrs old,Employed Full-time,2.0,1.0,2.0,0.0,672,13598,2,16,2
670230DR3,670230DR3_1,670230,HDB 3-room,319254.0,6,40-44 yrs old,Employed Full-time,2.0,2.0,2.0,1.0,672,13598,2,16,2
670230DR3,670230DR3_2,670230,HDB 3-room,409022.0,6,40-44 yrs old,Employed Full-time,2.0,2.0,2.0,1.0,672,13598,2,16,2
670230AO,670230AO_3,670230,HDB 3-room,679944.0,3,10-14 yrs old,Full time student,1.0,1.0,2.0,0.0,672,13598,2,16,2
670230DR3,670230DR3_4,670230,HDB 3-room,679002.0,6,10-14 yrs old,Full time student,2.0,2.0,2.0,1.0,672,13598,2,16,2
670230DR3,670230DR3_5,670230,HDB 3-room,679002.0,6,6-9 yrs old,Full time student,2.0,2.0,2.0,1.0,672,13598,2,16,2
670234BR2,670234BR2_2,670234,HDB 4-room,639582.0,4,40-44 yrs old,Employed Full-time,2.0,0.0,1.0,2.0,195,13824,14,17,2
670234CR3,670234CR3_1,670234,HDB 4-room,638726.0,3,35-39 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,195,13824,14,17,2
670234DO,670234DO_1,670234,HDB 4-room,737904.0,3,45-49 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,195,13824,14,17,2
670234CR3,670234CR3_3,670234,HDB 4-room,677737.0,3,15-19 yrs old,Full time student,1.0,1.0,2.0,0.0,195,13824,14,17,2
670234DO,670234DO_3,670234,HDB 4-room,677737.0,3,15-19 yrs old,Full time student,1.0,1.0,2.0,0.0,195,13824,14,17,2
670236BO,670236BO_4,670236,HDB 4-room,738203.0,7,25-29 yrs old,Employed Full-time,2.0,1.0,2.0,2.0,320,13907,9,19,2
670236BO,670236BO_5,670236,HDB 4-room,357844.0,7,20-24 yrs old,Employed Full-time,2.0,1.0,2.0,2.0,320,13907,9,19,2
670236DR1,670236DR1_1,670236,HDB 4-room,768442.0,3,35-39 yrs old,Employed Full-time,1.0,2.0,1.0,0.0,320,13907,9,19,2
670236CO,670236CO_2,670236,HDB 4-room,679002.0,4,10-14 yrs old,Full time student,0.0,1.0,1.0,2.0,320,13907,9,19,2
670236DR1,670236DR1_2,670236,HDB 4-room,688848.0,3,10-14 yrs old,Full time student,1.0,2.0,1.0,0.0,320,13907,9,19,2
670236DR1,670236DR1_3,670236,HDB 4-room,679002.0,3,10-14 yrs old,Full time student,1.0,2.0,1.0,0.0,320,13907,9,19,2
670242AO,670242AO_2,670242,HDB 5-room,117438.0,4,50-54 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,4,13948,10,21,2
670242AO,670242AO_3,670242,HDB 5-room,599491.0,4,15-19 yrs old,Full time student,2.0,2.0,2.0,0.0,4,13948,10,21,2
670242AO,670242AO_4,670242,HDB 5-room,688236.0,4,15-19 yrs old,Full time student,2.0,2.0,2.0,0.0,4,13948,10,21,2
670246BO,670246BO_1,670246,HDB 4-room,570271.0,4,30-34 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,171,13955,5,20,2
670246CR1,670246CR1_3,670246,HDB 4-room,569086.0,4,30-34 yrs old,Employed Full-time,2.0,0.0,1.0,2.0,171,13955,5,20,2
670246DR1,670246DR1_1,670246,HDB 4-room,627880.0,4,45-49 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,171,13955,5,20,2
670246AR3,670246AR3_3,670246,HDB 4-room,679002.0,5,10-14 yrs old,Full time student,2.0,1.0,3.0,1.0,171,13955,5,20,2
670246BO,670246BO_3,670246,HDB 4-room,670226.0,4,6-9 yrs old,Full time student,1.0,1.0,2.0,0.0,171,13955,5,20,2
670246DR1,670246DR1_3,670246,HDB 4-room,677744.0,4,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,171,13955,5,20,2
670246DR1,670246DR1_4,670246,HDB 4-room,677741.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,171,13955,5,20,2
670252BR1,670252BR1_2,670252,HDB 3-room,679979.0,4,50-54 yrs old,Employed Part-time,2.0,1.0,2.0,1.0,245,13777,12,17,2
670252BR1,670252BR1_3,670252,HDB 3-room,569138.0,4,35-39 yrs old,Employed Full-time,2.0,1.0,2.0,1.0,245,13777,12,17,2
670252BR1,670252BR1_4,670252,HDB 3-room,569110.0,4,20-24 yrs old,Employed Full-time,2.0,1.0,2.0,1.0,245,13777,12,17,2
670252DR1,670252DR1_2,670252,HDB 3-room,238840.0,3,40-44 yrs old,Employed Full-time,1.0,0.0,2.0,1.0,245,13777,12,17,2
670252AO,670252AO_3,670252,HDB 3-room,738524.0,5,15-19 yrs old,Full time student,1.0,3.0,2.0,0.0,245,13777,12,17,2
670252AO,670252AO_4,670252,HDB 3-room,679944.0,5,6-9 yrs old,Full time student,1.0,3.0,2.0,0.0,245,13777,12,17,2
670252AO,670252AO_5,670252,HDB 3-room,670254.0,5,6-9 yrs old,Full time student,1.0,3.0,2.0,0.0,245,13777,12,17,2
670252CR1,670252CR1_4,670252,HDB 3-room,639798.0,6,25-29 yrs old,Full time student,3.0,1.0,5.0,0.0,245,13777,12,17,2
670252CR1,670252CR1_5,670252,HDB 3-room,677737.0,6,10-14 yrs old,Full time student,3.0,1.0,5.0,0.0,245,13777,12,17,2
670273AR5,670273AR5_1,670273,HDB 5-room,600044.0,4,55-59 yrs old,Employed Full-time,2.0,1.0,1.0,1.0,423,13483,12,22,2
670273AR5,670273AR5_2,670273,HDB 5-room,600044.0,4,50-54 yrs old,Employed Full-time,2.0,1.0,1.0,1.0,423,13483,12,22,2
670273AR5,670273AR5_4,670273,HDB 5-room,649809.0,4,15-19 yrs old,Full time student,2.0,1.0,1.0,1.0,423,13483,12,22,2
670274AR1,670274AR1_1,670274,HDB 4-room,507709.0,3,30-34 yrs old,Employed Full-time,1.0,0.0,2.0,0.0,481,13487,11,20,2
670274BO,670274BO_1,670274,HDB 4-room,547315.0,4,65-69 yrs old,Employed Full-time,4.0,0.0,2.0,2.0,481,13487,11,20,2
670274BO,670274BO_2,670274,HDB 4-room,597654.0,4,60-64 yrs old,Employed Full-time,4.0,0.0,2.0,2.0,481,13487,11,20,2
670274BO,670274BO_3,670274,HDB 4-room,287985.0,4,25-29 yrs old,Employed Full-time,4.0,0.0,2.0,2.0,481,13487,11,20,2
670274BO,670274BO_4,670274,HDB 4-room,787494.0,4,30-34 yrs old,Employed Full-time,4.0,0.0,2.0,2.0,481,13487,11,20,2
670274CR1,670274CR1_1,670274,HDB 4-room,629908.0,5,45-49 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,481,13487,11,20,2
670274CR1,670274CR1_2,670274,HDB 4-room,670260.0,5,30-34 yrs old,Employed Part-time,1.0,2.0,2.0,0.0,481,13487,11,20,2
670274DR1,670274DR1_1,670274,HDB 4-room,48424.0,4,55-59 yrs old,Employed Full-time,3.0,0.0,2.0,2.0,481,13487,11,20,2
670274DR1,670274DR1_3,670274,HDB 4-room,180001.0,4,35-39 yrs old,Employed Full-time,3.0,0.0,2.0,2.0,481,13487,11,20,2
670274DR1,670274DR1_4,670274,HDB 4-room,569933.0,4,30-34 yrs old,Employed Full-time,3.0,0.0,2.0,2.0,481,13487,11,20,2
670274CR1,670274CR1_4,670274,HDB 4-room,679002.0,5,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,481,13487,11,20,2
670274CR1,670274CR1_5,670274,HDB 4-room,679002.0,5,6-9 yrs old,Full time student,1.0,2.0,2.0,0.0,481,13487,11,20,2
670275AR4,670275AR4_3,670275,HDB 4-room,689812.0,4,45-49 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,506,13460,10,20,2
670275AR4,670275AR4_4,670275,HDB 4-room,757832.0,4,40-44 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,506,13460,10,20,2
670275BR2,670275BR2_2,670275,HDB 4-room,680475.0,5,55-59 yrs old,Self-employed,2.0,2.0,1.0,2.0,506,13460,10,20,2
670275BR2,670275BR2_3,670275,HDB 4-room,689859.0,5,35-39 yrs old,Employed Full-time,2.0,2.0,1.0,2.0,506,13460,10,20,2
670275DR1,670275DR1_3,670275,HDB 4-room,18956.0,5,25-29 yrs old,Employed Full-time,2.0,0.0,3.0,2.0,506,13460,10,20,2
670275BR2,670275BR2_4,670275,HDB 4-room,679002.0,5,6-9 yrs old,Full time student,2.0,2.0,1.0,2.0,506,13460,10,20,2
670275BR2,670275BR2_5,670275,HDB 4-room,679002.0,5,10-14 yrs old,Full time student,2.0,2.0,1.0,2.0,506,13460,10,20,2
670403AR1,670403AR1_1,670403,HDB 4-room,529539.0,3,35-39 yrs old,Employed Full-time,3.0,0.0,2.0,1.0,463,14317,5,35,2
670403AR1,670403AR1_2,670403,HDB 4-room,68892.0,3,30-34 yrs old,Employed Full-time,3.0,0.0,2.0,1.0,463,14317,5,35,2
670403AR1,670403AR1_3,670403,HDB 4-room,98633.0,3,60-64 yrs old,Employed Full-time,3.0,0.0,2.0,1.0,463,14317,5,35,2
670403BR3,670403BR3_4,670403,HDB 4-room,117674.0,6,35-39 yrs old,Employed Full-time,3.0,1.0,4.0,0.0,463,14317,5,35,2
670403BR3,670403BR3_5,670403,HDB 4-room,769098.0,6,30-34 yrs old,Employed Full-time,3.0,1.0,4.0,0.0,463,14317,5,35,2
670403CO,670403CO_2,670403,HDB 4-room,179098.0,10,50-54 yrs old,Employed Part-time,2.0,2.0,4.0,1.0,463,14317,5,35,2
670403CO,670403CO_4,670403,HDB 4-room,169608.0,10,20-24 yrs old,Employed Full-time,2.0,2.0,4.0,1.0,463,14317,5,35,2
670403CO,670403CO_6,670403,HDB 4-room,627772.0,10,30-34 yrs old,Employed Full-time,2.0,2.0,4.0,1.0,463,14317,5,35,2
670403DO,670403DO_1,670403,HDB 4-room,139345.0,5,45-49 yrs old,Employed Full-time,1.0,3.0,2.0,0.0,463,14317,5,35,2
670403CO,670403CO_5,670403,HDB 4-room,688236.0,10,15-19 yrs old,Full time student,2.0,2.0,4.0,1.0,463,14317,5,35,2
670403DO,670403DO_3,670403,HDB 4-room,679676.0,5,10-14 yrs old,Full time student,1.0,3.0,2.0,0.0,463,14317,5,35,2
670403DO,670403DO_4,670403,HDB 4-room,658962.0,5,15-19 yrs old,Full time student,1.0,3.0,2.0,0.0,463,14317,5,35,2
670403DO,670403DO_5,670403,HDB 4-room,679676.0,5,10-14 yrs old,Full time student,1.0,3.0,2.0,0.0,463,14317,5,35,2
670404AO,670404AO_1,670404,HDB 4-room,140111.0,3,60-64 yrs old,Employed Full-time,2.0,0.0,2.0,1.0,342,14313,14,41,2
670404AO,670404AO_3,670404,HDB 4-room,238872.0,3,30-34 yrs old,Employed Full-time,2.0,0.0,2.0,1.0,342,14313,14,41,2
670404BO,670404BO_1,670404,HDB 4-room,739082.0,2,60-64 yrs old,Employed Full-time,2.0,0.0,1.0,1.0,342,14313,14,41,2
670404BO,670404BO_2,670404,HDB 4-room,739082.0,2,50-54 yrs old,Employed Full-time,2.0,0.0,1.0,1.0,342,14313,14,41,2
670404DO,670404DO_1,670404,HDB 4-room,486763.0,2,35-39 yrs old,Employed Full-time,1.0,0.0,2.0,0.0,342,14313,14,41,2
670410AO,670410AO_2,670410,HDB 5-room,609917.0,6,40-44 yrs old,Employed Full-time,2.0,3.0,3.0,0.0,569,14482,3,38,2
670410BR2,670410BR2_3,670410,HDB 5-room,659633.0,3,35-39 yrs old,Employed Full-time,1.0,0.0,1.0,2.0,569,14482,3,38,2
670410DO,670410DO_1,670410,HDB 5-room,307591.0,1,50-54 yrs old,Employed Full-time,1.0,0.0,1.0,0.0,569,14482,3,38,2
670410AO,670410AO_3,670410,HDB 5-room,678972.0,6,15-19 yrs old,Full time student,2.0,3.0,3.0,0.0,569,14482,3,38,2
670410AO,670410AO_4,670410,HDB 5-room,678972.0,6,10-14 yrs old,Full time student,2.0,3.0,3.0,0.0,569,14482,3,38,2
670410AO,670410AO_5,670410,HDB 5-room,677744.0,6,10-14 yrs old,Full time student,2.0,3.0,3.0,0.0,569,14482,3,38,2
670410CO,670410CO_3,670410,HDB 5-room,139745.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,569,14482,3,38,2
670410CO,670410CO_4,670410,HDB 5-room,649961.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,569,14482,3,38,2
670412AR1,670412AR1_1,670412,HDB 4-room,409457.0,4,35-39 yrs old,Employed Full-time,1.0,1.0,2.0,1.0,455,14445,5,12,2
670412BR1,670412BR1_1,670412,HDB 4-room,608609.0,4,40-44 yrs old,Employed Full-time,1.0,0.0,2.0,0.0,455,14445,5,12,2
670412CO,670412CO_3,670412,HDB 4-room,169037.0,6,45-49 yrs old,Employed Full-time,1.0,1.0,2.0,2.0,455,14445,5,12,2
670412DO,670412DO_5,670412,HDB 4-room,619093.0,7,30-34 yrs old,Employed Full-time,2.0,0.0,4.0,2.0,455,14445,5,12,2
670412DO,670412DO_6,670412,HDB 4-room,638486.0,7,30-34 yrs old,Employed Full-time,2.0,0.0,4.0,2.0,455,14445,5,12,2
670412AR1,670412AR1_4,670412,HDB 4-room,679002.0,4,10-14 yrs old,Full time student,1.0,1.0,2.0,1.0,455,14445,5,12,2
670412CO,670412CO_5,670412,HDB 4-room,679002.0,6,6-9 yrs old,Full time student,1.0,1.0,2.0,2.0,455,14445,5,12,2
670417AO,670417AO_1,670417,HDB 5-room,408702.0,4,45-49 yrs old,Self-employed,1.0,2.0,2.0,0.0,170,14548,5,14,2
670417BO,670417BO_1,670417,HDB 5-room,639131.0,5,35-39 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,170,14548,5,14,2
670417CO,670417CO_1,670417,HDB 5-room,89053.0,5,45-49 yrs old,Employed Full-time,1.0,3.0,2.0,0.0,170,14548,5,14,2
670417DO,670417DO_2,670417,HDB 5-room,159555.0,2,30-34 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,170,14548,5,14,2
670417AO,670417AO_3,670417,HDB 5-room,569830.0,4,20-24 yrs old,Full time student,1.0,2.0,2.0,0.0,170,14548,5,14,2
670417AO,670417AO_4,670417,HDB 5-room,677737.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,170,14548,5,14,2
670417BO,670417BO_3,670417,HDB 5-room,677744.0,5,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,170,14548,5,14,2
670417BO,670417BO_5,670417,HDB 5-room,677744.0,5,6-9 yrs old,Full time student,1.0,2.0,2.0,0.0,170,14548,5,14,2
670417CO,670417CO_4,670417,HDB 5-room,739062.0,5,10-14 yrs old,Full time student,1.0,3.0,2.0,0.0,170,14548,5,14,2
670417CO,670417CO_5,670417,HDB 5-room,150167.0,5,20-24 yrs old,Full time student,1.0,3.0,2.0,0.0,170,14548,5,14,2
670422AR1,670422AR1_2,670422,HDB 5-room,629592.0,5,45-49 yrs old,Employed Full-time,2.0,3.0,2.0,0.0,50,14519,7,14,2
670422BO,670422BO_1,670422,HDB 5-room,149544.0,4,45-49 yrs old,Self-employed,1.0,2.0,2.0,0.0,50,14519,7,14,2
670422CR2,670422CR2_1,670422,HDB 5-room,589622.0,5,45-49 yrs old,Employed Full-time,4.0,2.0,2.0,0.0,50,14519,7,14,2
670422CR2,670422CR2_2,670422,HDB 5-room,638408.0,5,45-49 yrs old,Employed Full-time,4.0,2.0,2.0,0.0,50,14519,7,14,2
670422CR2,670422CR2_3,670422,HDB 5-room,387313.0,5,20-24 yrs old,Employed Full-time,4.0,2.0,2.0,0.0,50,14519,7,14,2
670422CR2,670422CR2_4,670422,HDB 5-room,119963.0,5,20-24 yrs old,Employed Full-time,4.0,2.0,2.0,0.0,50,14519,7,14,2
670422DO,670422DO_1,670422,HDB 5-room,628054.0,4,45-49 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,50,14519,7,14,2
670422DO,670422DO_2,670422,HDB 5-room,609930.0,4,45-49 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,50,14519,7,14,2
670422AR1,670422AR1_3,670422,HDB 5-room,757704.0,5,15-19 yrs old,Full time student,2.0,3.0,2.0,0.0,50,14519,7,14,2
670422AR1,670422AR1_4,670422,HDB 5-room,677742.0,5,10-14 yrs old,Full time student,2.0,3.0,2.0,0.0,50,14519,7,14,2
670422AR1,670422AR1_5,670422,HDB 5-room,599489.0,5,15-19 yrs old,Full time student,2.0,3.0,2.0,0.0,50,14519,7,14,2
670422BO,670422BO_3,670422,HDB 5-room,679002.0,4,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,50,14519,7,14,2
670422BO,670422BO_4,670422,HDB 5-room,575954.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,50,14519,7,14,2
670422DO,670422DO_3,670422,HDB 5-room,678117.0,4,15-19 yrs old,Full time student,2.0,2.0,2.0,0.0,50,14519,7,14,2
670422DO,670422DO_4,670422,HDB 5-room,677741.0,4,10-14 yrs old,Full time student,2.0,2.0,2.0,0.0,50,14519,7,14,2
670425AR1,670425AR1_2,670425,HDB 5-room,639248.0,6,30-34 yrs old,Employed Full-time,4.0,0.0,4.0,2.0,103,14603,3,13,2
670425AR1,670425AR1_3,670425,HDB 5-room,629077.0,6,25-29 yrs old,Employed Full-time,4.0,0.0,4.0,2.0,103,14603,3,13,2
670425AR1,670425AR1_4,670425,HDB 5-room,639248.0,6,25-29 yrs old,Employed Full-time,4.0,0.0,4.0,2.0,103,14603,3,13,2
670425AR1,670425AR1_5,670425,HDB 5-room,168732.0,6,25-29 yrs old,Employed Full-time,4.0,0.0,4.0,2.0,103,14603,3,13,2
670425BO,670425BO_1,670425,HDB 5-room,535222.0,4,50-54 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,103,14603,3,13,2
670425BO,670425BO_2,670425,HDB 5-room,127370.0,4,50-54 yrs old,Employed Full-time,2.0,2.0,2.0,0.0,103,14603,3,13,2
670425CR2,670425CR2_1,670425,HDB 5-room,238859.0,6,45-49 yrs old,Employed Full-time,2.0,1.0,3.0,1.0,103,14603,3,13,2
670425CR2,670425CR2_2,670425,HDB 5-room,628133.0,6,45-49 yrs old,Employed Full-time,2.0,1.0,3.0,1.0,103,14603,3,13,2
670425DR3,670425DR3_1,670425,HDB 5-room,728790.0,2,60-64 yrs old,Employed Full-time,1.0,0.0,0.0,2.0,103,14603,3,13,2
670425BO,670425BO_3,670425,HDB 5-room,119077.0,4,20-24 yrs old,Full time student,2.0,2.0,2.0,0.0,103,14603,3,13,2
