HHID,Home_pcode,home_ID,homeX,homeY,DwellingType,dis_to_subway,dis_to_CBD,POI,dis_to_wetlands,aveIncome,area,tot_price,unit_price,HP_ID,Ethnic,hhsize,Age,Citizen,Gender,Employ,Occup,Industry,Income_cat,income,Work_pcode,work_ID,commute_dis
600205AR3,600205,4524,103.7428812,1.337564468,HDB 4-room,496.2792734,13691,51,4921.15463838,58646.4208243,94.93,712861.013333333,7509.33333333333,600205AR3_1,Chinese,2,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,534138.0,4524,19.6749
600205AR8,600205,4525,103.7428812,1.337564468,HDB 3-room,496.2792734,13691,51,4921.15463838,58646.4208243,68.04,510935.04,7509.33333333333,600205AR8_1,Malay,2,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Real Estate Services,$2000-$2499,2250.0,600255.0,4525,1.3644
600205BR8,600205,4526,103.7428812,1.337564468,HDB 3-room,496.2792734,13691,51,4921.15463838,58646.4208243,68.04,510935.04,7509.33333333333,600205BR8_1,Malay,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$2000-$2499,2250.0,639230.0,4526,13.802299999999999
600205CO,600205,4527,103.7428812,1.337564468,HDB 4-room,496.2792734,13691,51,4921.15463838,58646.4208243,94.93,712861.013333333,7509.33333333333,600205CO_1,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,609434.0,4527,1.1265999999999998
600205CR3,600205,4528,103.7428812,1.337564468,HDB 3-room,496.2792734,13691,51,4921.15463838,58646.4208243,68.04,510935.04,7509.33333333333,600205CR3_1,Chinese,2,15-34 yrs,Employemnt pass,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$4000-$4999,4500.0,119077.0,4528,6.445399999999999
600205DO,600205,4529,103.7428812,1.337564468,HDB 4-room,496.2792734,13691,51,4921.15463838,58646.4208243,94.93,712861.013333333,7509.33333333333,600205DO_1,Chinese,2,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$4000-$4999,4500.0,238164.0,4529,16.6782
600205DR3,600205,4530,103.7428812,1.337564468,HDB 3-room,496.2792734,13691,51,4921.15463838,58646.4208243,68.04,510935.04,7509.33333333333,600205DR3_1,Chinese,1,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Financial Services (e.g. financial, insurance)",$2000-$2499,2250.0,69531.0,4530,16.5063
600207BR2,600207,4531,103.7424305,1.33793209,HDB 4-room,532.8569683,13753,38,4945.72104531,58646.4208243,94.93,555593.646666667,5852.66666666667,600207BR2_1,Chinese,2,75 yrs & above,Singapore Citizen,Male,Employed Full-time,"Cleaner, labourer & related worker","Administrative and Support Services (e.g. security, cleaning",$1-$1000,500.0,120356.0,4531,4.767399999999999
600207CR8,600207,4532,103.7424305,1.33793209,HDB 4-room,532.8569683,13753,38,4945.72104531,58646.4208243,94.93,555593.646666667,5852.66666666667,600207CR8_3,Malay,4,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Accomodation and Food Services (e.g. hotels, restaurants etc",$1500-$1999,1750.0,609601.0,4532,1.3032000000000001
600207DR1,600207,4533,103.7424305,1.33793209,HDB 4-room,532.8569683,13753,38,4945.72104531,58646.4208243,94.93,555593.646666667,5852.66666666667,600207DR1_3,Chinese,4,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Manufacturing,$2500-$2999,2750.0,629291.0,4533,11.5241
600211AR3,600211,4534,103.7400371,1.338638739,HDB 4-room,660.5328188,14028,10,5144.39684001,58646.4208243,94.93,555593.646666667,5852.66666666667,600211AR3_3,Malay,5,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,579828.0,4534,18.129900000000003
600211BO,600211,4535,103.7400371,1.338638739,HDB 4-room,660.5328188,14028,10,5144.39684001,58646.4208243,94.93,555593.646666667,5852.66666666667,600211BO_3,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Plant & machine operator & assembler,Manufacturing,$1001-$1499,1250.0,629108.0,4535,10.299700000000001
600211BR8,600211,4536,103.7400371,1.338638739,HDB 4-room,660.5328188,14028,10,5144.39684001,58646.4208243,94.93,555593.646666667,5852.66666666667,600211BR8_4,Chinese,5,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Financial Services (e.g. financial, insurance)",$3000-$3999,3500.0,169876.0,4536,15.9058
600211CR8,600211,4537,103.7400371,1.338638739,HDB 4-room,660.5328188,14028,10,5144.39684001,58646.4208243,94.93,555593.646666667,5852.66666666667,600211CR8_1,Chinese,3,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Construction,$2500-$2999,2750.0,739437.0,4537,13.624799999999999
600211DR8,600211,4538,103.7400371,1.338638739,HDB 4-room,660.5328188,14028,10,5144.39684001,58646.4208243,94.93,555593.646666667,5852.66666666667,600211DR8_2,Chinese,3,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Plant & machine operator & assembler,Manufacturing,$1001-$1499,1250.0,619895.0,4538,4.7415
600212AR8,600212,4539,103.7403928,1.339092541,HDB 5-room,694.1017497,14013,11,5086.4224107,58646.4208243,117.53,687863.913333333,5852.66666666667,600212AR8_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Accomodation and Food Services (e.g. hotels, restaurants etc",$4000-$4999,4500.0,637763.0,4539,18.1144
600212BR1,600212,4540,103.7403928,1.339092541,HDB 5-room,694.1017497,14013,11,5086.4224107,58646.4208243,117.53,687863.913333333,5852.66666666667,600212BR1_2,Chinese,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,$2000-$2499,2250.0,486150.0,4540,29.405900000000003
600212CR6,600212,4541,103.7403928,1.339092541,HDB 5-room,694.1017497,14013,11,5086.4224107,58646.4208243,117.53,687863.913333333,5852.66666666667,600212CR6_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,118827.0,4541,9.9022
600212DR4,600212,4542,103.7403928,1.339092541,HDB 5-room,694.1017497,14013,11,5086.4224107,58646.4208243,117.53,687863.913333333,5852.66666666667,600212DR4_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$6000-$6999,6500.0,573960.0,4542,16.1078
600213AO,600213,4543,103.7397746,1.339031014,HDB 5-room,711.8426347,14073,12,5151.0094734,58646.4208243,117.53,687863.913333333,5852.66666666667,600213AO_1,Indian,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$6000-$6999,6500.0,627799.0,4543,19.798099999999998
600213BO,600213,4544,103.7397746,1.339031014,HDB 5-room,711.8426347,14073,12,5151.0094734,58646.4208243,117.53,687863.913333333,5852.66666666667,600213BO_3,Malay,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$5000-$5999,5500.0,208573.0,4544,17.7961
600213CR4,600213,4545,103.7397746,1.339031014,HDB 5-room,711.8426347,14073,12,5151.0094734,58646.4208243,117.53,687863.913333333,5852.66666666667,600213CR4_2,Chinese,6,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,Construction,Refused,4500.0,639527.0,4545,13.168
600213DR1,600213,4546,103.7397746,1.339031014,HDB 5-room,711.8426347,14073,12,5151.0094734,58646.4208243,117.53,687863.913333333,5852.66666666667,600213DR1_1,Malay,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$2500-$2999,2750.0,119077.0,4546,7.1179
600224AR1,600224,4547,103.7367314,1.341718464,HDB 4-room,472.0278059,14506,13,5334.00716992,58646.4208243,94.93,533538.243333333,5620.33333333333,600224AR1_3,Chinese,6,35-54 yrs,Singapore Citizen,Female,Employed Full-time,"Cleaner, labourer & related worker","Administrative and Support Services (e.g. security, cleaning",$1-$1000,500.0,79909.0,4547,16.489099999999997
600224AR2,600224,4548,103.7367314,1.341718464,HDB 4-room,472.0278059,14506,13,5334.00716992,58646.4208243,94.93,533538.243333333,5620.33333333333,600224AR2_2,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,$2000-$2499,2250.0,238880.0,4548,13.4385
600229AR2,600229,4549,103.7380215,1.341836864,HDB 3-room,612.7294976,14382,13,5197.43850129,58646.4208243,68.04,382407.48,5620.33333333333,600229AR2_1,Indian,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$2000-$2499,2250.0,629605.0,4549,9.4995
600229BR8,600229,4550,103.7380215,1.341836864,HDB 3-room,612.7294976,14382,13,5197.43850129,58646.4208243,68.04,382407.48,5620.33333333333,600229BR8_1,Indian,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$5000-$5999,5500.0,628144.0,4550,8.6055
600229CR4,600229,4551,103.7380215,1.341836864,HDB 3-room,612.7294976,14382,13,5197.43850129,58646.4208243,68.04,382407.48,5620.33333333333,600229CR4_1,Indian,2,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$3000-$3999,3500.0,659204.0,4551,3.3169
600229DO,600229,4552,103.7380215,1.341836864,HDB 3-room,612.7294976,14382,13,5197.43850129,58646.4208243,68.04,382407.48,5620.33333333333,600229DO_1,Indian,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,637437.0,4552,20.4477
600231AR1,600231,4553,103.7381011,1.341131594,HDB 3-room,634.0970167,14340,14,5221.52719121,58646.4208243,68.04,382407.48,5620.33333333333,600231AR1_1,Indian,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,627862.0,4553,12.4626
600231CO,600231,4554,103.7381011,1.341131594,HDB 3-room,634.0970167,14340,14,5221.52719121,58646.4208243,68.04,382407.48,5620.33333333333,600231CO_1,Malay,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Cleaner, labourer & related worker","Administrative and Support Services (e.g. security, cleaning",$1-$1000,500.0,688236.0,4554,5.8407
600231DR2,600231,4555,103.7381011,1.341131594,HDB 3-room,634.0970167,14340,14,5221.52719121,58646.4208243,68.04,382407.48,5620.33333333333,600231DR2_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Transport and Storage,$2000-$2499,2250.0,629971.0,4555,9.097299999999999
600265AR2,600265,4556,103.7445778,1.340669918,HDB 5-room,873.1016783,13671,5,4592.26236218,58646.4208243,117.53,882571.946666667,7509.33333333333,600265AR2_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$2500-$2999,2750.0,627754.0,4556,8.681799999999999
600265BO,600265,4557,103.7445778,1.340669918,HDB 4-room,873.1016783,13671,5,4592.26236218,58646.4208243,94.93,712861.013333333,7509.33333333333,600265BO_6,Chinese,6,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Production craftsman & related worker,Manufacturing,$1500-$1999,1750.0,208559.0,4557,17.1505
600265CO,600265,4558,103.7445778,1.340669918,HDB 5-room,873.1016783,13671,5,4592.26236218,58646.4208243,117.53,882571.946666667,7509.33333333333,600265CO_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Community, Social and Personal Services (e.g. public adminis",$3000-$3999,3500.0,637578.0,4558,19.038400000000003
600265DO,600265,4559,103.7445778,1.340669918,HDB 5-room,873.1016783,13671,5,4592.26236218,58646.4208243,117.53,882571.946666667,7509.33333333333,600265DO_2,Chinese,4,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,109679.0,4559,12.0443
600268AO,600268,4560,103.7450352,1.34186654,HDB 4-room,942.9780434,13686,4,4487.24984653,58646.4208243,94.93,712861.013333333,7509.33333333333,600268AO_5,Chinese,5,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Armed forces,"Community, Social and Personal Services (e.g. public adminis",$3000-$3999,3500.0,138675.0,4560,7.8807
600268BO,600268,4561,103.7450352,1.34186654,HDB 4-room,942.9780434,13686,4,4487.24984653,58646.4208243,94.93,712861.013333333,7509.33333333333,600268BO_3,Chinese,3,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Manufacturing,$2500-$2999,2750.0,628133.0,4561,10.6865
600268CO,600268,4562,103.7450352,1.34186654,HDB 4-room,942.9780434,13686,4,4487.24984653,58646.4208243,94.93,712861.013333333,7509.33333333333,600268CO_4,Others,4,35-54 yrs,Employemnt pass,Male,Employed Full-time,"Legislator,senior official & manager","Community, Social and Personal Services (e.g. public adminis",$7000-$7999,7500.0,38985.0,4562,18.006400000000003
600268DO,600268,4563,103.7450352,1.34186654,HDB 4-room,942.9780434,13686,4,4487.24984653,58646.4208243,94.93,712861.013333333,7509.33333333333,600268DO_1,Chinese,6,55-74 yrs,Singapore Citizen,Male,Self-employed,Professional,"Community, Social and Personal Services (e.g. public adminis",$5000-$5999,5500.0,409499.0,4563,21.7905
600270AO,600270,4564,103.7460003,1.341194597,HDB 4-room,956.8282164,13556,4,4425.04553617,58646.4208243,94.93,712861.013333333,7509.33333333333,600270AO_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Manufacturing,$2500-$2999,2750.0,649806.0,4564,4.825399999999999
600270BO,600270,4565,103.7460003,1.341194597,HDB 4-room,956.8282164,13556,4,4425.04553617,58646.4208243,94.93,712861.013333333,7509.33333333333,600270BO_2,Malay,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Professional Services (e.g. legal, accounting, engineering,",$1500-$1999,1750.0,89763.0,4565,15.1501
600271AR1,600271,4566,103.7462444,1.341671055,HDB 5-room,897.6174217,13556,4,4376.68195833,58646.4208243,117.53,882571.946666667,7509.33333333333,600271AR1_2,Chinese,3,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$4000-$4999,4500.0,119074.0,4566,8.638
600271BO,600271,4567,103.7462444,1.341671055,HDB 5-room,897.6174217,13556,4,4376.68195833,58646.4208243,117.53,882571.946666667,7509.33333333333,600271BO_3,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,"Accomodation and Food Services (e.g. hotels, restaurants etc",$2500-$2999,2750.0,118382.0,4567,13.276299999999999
600271CO,600271,4568,103.7462444,1.341671055,HDB 5-room,897.6174217,13556,4,4376.68195833,58646.4208243,117.53,882571.946666667,7509.33333333333,600271CO_2,Others,2,15-34 yrs,Dependant's Pass,Female,Employed Full-time,Clerical worker,Manufacturing,$2000-$2499,2250.0,128461.0,4568,5.843100000000001
600272AR1,600272,4569,103.7455322,1.342132689,HDB 5-room,888.9637395,13650,4,4424.63088993,58646.4208243,117.53,882571.946666667,7509.33333333333,600272AR1_1,Chinese,3,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,819831.0,4569,37.0646
600272BO,600272,4570,103.7455322,1.342132689,HDB 5-room,888.9637395,13650,4,4424.63088993,58646.4208243,117.53,882571.946666667,7509.33333333333,600272BO_3,Chinese,4,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Armed forces,"Community, Social and Personal Services (e.g. public adminis",$3000-$3999,3500.0,117512.0,4570,9.2913
600272CO,600272,4571,103.7455322,1.342132689,HDB 5-room,888.9637395,13650,4,4424.63088993,58646.4208243,117.53,882571.946666667,7509.33333333333,600272CO_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Financial Services (e.g. financial, insurance)",$4000-$4999,4500.0,596228.0,4571,3.3474
600272CR6,600272,4572,103.7455322,1.342132689,HDB 5-room,888.9637395,13650,4,4424.63088993,58646.4208243,117.53,882571.946666667,7509.33333333333,600272CR6_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Accomodation and Food Services (e.g. hotels, restaurants etc",$4000-$4999,4500.0,380096.0,4572,20.744799999999998
